bullet_cnt,fric1_rpm,shoot_mode,trigger_cur,trigger_ecd_fdb,trigger_ecd_set,trigger_spd
23,4892,2,0,1185455,1185455,0.0
23,4844,2,0,1185462,1185462,0.004
23,4905,2,0,1185467,1185467,0.003
23,4859,2,0,1185470,1185470,0.0
23,4882,2,0,1185481,1185481,0.008
23,4898,2,0,1185511,1185511,0.024
23,4865,2,0,1185572,1185572,0.061
23,4915,2,0,1185570,1185570,-0.004
23,4869,2,0,1185570,1185570,0.0
23,4869,2,0,1185570,1185570,0.0
23,4892,2,0,1185570,1185570,0.0
23,4894,2,0,1185570,1185570,0.0
23,4846,2,0,1185570,1185570,0.0
23,4907,2,0,1185570,1185570,0.0
23,4859,2,0,1185570,1185570,0.0
23,4882,2,0,1185570,1185570,0.0
23,4900,2,0,1185570,1185570,0.0
23,4865,2,0,1185570,1185570,0.0
23,4917,2,0,1185570,1185570,0.0
23,4871,2,0,1185570,1185570,0.0
23,4879,2,0,1185570,1185570,0.0
23,4890,2,0,1185570,1185570,0.0
23,4879,2,0,1185570,1185570,0.0
23,4905,2,0,1185570,1185570,0.0
23,4882,2,0,1185570,1185570,0.0
23,4856,2,0,1185570,1185570,0.0
23,4882,2,0,1185570,1185570,0.0
23,4903,2,0,1185570,1185570,0.0
23,4863,2,0,1185570,1185570,0.0
23,4913,2,0,1185570,1185570,0.0
23,4869,2,0,1185570,1185570,0.0
23,4879,2,0,1185570,1185570,0.0
23,4890,2,0,1185570,1185570,0.0
23,4879,2,0,1185570,1185570,0.0
23,4905,2,0,1185570,1185570,0.0
23,4882,2,0,1185570,1185570,0.0
23,4886,2,0,1185570,1185570,0.0
23,4884,2,0,1185570,1185570,0.0
23,4871,2,0,1185570,1185570,0.0
23,4865,2,0,1185570,1185570,0.0
23,4911,2,0,1185570,1185570,0.0
23,4867,2,0,1185570,1185570,0.0
23,4871,2,0,1185570,1185570,0.0
23,4890,2,0,1185570,1185570,0.0
23,4873,2,0,1185570,1185570,0.0
23,4903,2,0,1185570,1185570,0.0
23,4882,2,0,1185570,1185570,0.0
23,4884,2,0,1185570,1185570,0.0
23,4894,2,0,1185570,1185570,0.0
23,4871,2,0,1185570,1185570,0.0
23,4909,2,0,1185570,1185570,0.0
23,4867,2,0,1185570,1185570,0.0
23,4903,2,0,1185570,1185570,0.0
23,4869,2,0,1185570,1185570,0.0
23,4894,2,0,1185570,1185570,0.0
23,4871,4,10000,1185991,1222434,0.241
23,4900,4,10000,1195397,1222434,10.558
23,4879,4,10000,1215215,1222434,21.722
24,4884,6,-10000,1244800,1222434,30.861
24,4898,6,-10000,1252161,1222434,15.817
24,4873,2,0,1250691,1250691,-3.218
24,4909,2,0,1245209,1245209,-6.106
24,4871,2,0,1241056,1241056,-4.29
24,4903,2,0,1238501,1238501,-2.574
24,4894,2,0,1237212,1237212,-1.186
24,4877,2,0,1237106,1237106,-0.006
24,4913,2,0,1237175,1237175,0.061
24,4903,2,0,1237174,1237174,-0.005
24,4879,2,0,1237178,1237178,0.003
24,4879,2,0,1237198,1237198,0.017
24,4900,2,0,1237223,1237223,0.022
24,4875,2,0,1237222,1237222,-0.002
24,4909,2,0,1237222,1237222,0.0
24,4871,2,0,1237226,1237226,-0.001
24,4898,2,0,1237226,1237226,0.0
24,4898,2,0,1237226,1237226,0.0
24,4879,2,0,1237227,1237227,0.0
24,4911,2,0,1237227,1237227,0.0
24,4846,2,0,1237231,1237231,0.003
24,4882,2,0,1237231,1237231,0.0
24,4879,2,0,1237231,1237231,0.0
24,4875,2,0,1237231,1237231,0.0
24,4871,2,0,1237231,1237231,0.0
24,4907,2,0,1237231,1237231,0.0
24,4865,2,0,1237231,1237231,0.0
24,4890,2,0,1237231,1237231,0.0
24,4900,2,0,1237231,1237231,0.0
24,4882,2,0,1237231,1237231,0.0
24,4909,2,0,1237231,1237231,0.0
24,4852,2,0,1237231,1237231,0.0
24,4877,2,0,1237231,1237231,0.0
24,4886,2,0,1237231,1237231,0.0
24,4873,2,0,1237231,1237231,0.0
24,4926,2,0,1237231,1237231,0.0
24,4871,2,0,1237231,1237231,0.0
24,4877,2,0,1237231,1237231,0.0
24,4896,2,0,1237231,1237231,0.0
24,4856,2,0,1237231,1237231,0.0
24,4879,2,0,1237231,1237231,0.0
24,4909,2,0,1237231,1237231,0.0
24,4856,2,0,1237231,1237231,0.0
24,4875,2,0,1237231,1237231,0.0
24,4888,2,0,1237231,1237231,0.0
24,4871,2,0,1237231,1237231,0.0
24,4923,2,0,1237231,1237231,0.0
24,4871,2,0,1237231,1237231,0.0
24,4879,2,0,1237231,1237231,0.0
24,4900,2,0,1237231,1237231,0.0
24,4854,2,0,1237231,1237231,0.0
24,4923,2,0,1237231,1237231,0.0
24,4871,2,0,1237231,1237231,0.0
24,4856,2,0,1237231,1237231,0.0
24,4875,2,0,1237231,1237231,0.0
24,4888,4,10000,1238203,1274095,0.979
24,4871,4,10000,1249142,1274095,12.551
25,4919,6,10000,1270936,1274095,23.938
25,4875,6,-10000,1298951,1274095,29.987
25,4879,6,-10000,1312349,1274095,13.304
25,4898,2,0,1310095,1310095,-3.783
25,4852,2,0,1304146,1304146,-6.501
25,4923,2,0,1299305,1299305,-4.819
25,4871,2,0,1296039,1296039,-3.358
25,4886,2,0,1294000,1294000,-2.108
25,4905,2,0,1292922,1292922,-1.101
25,4846,2,0,1292713,1292713,-0.178
25,4900,2,0,1292718,1292718,0.012
25,4863,2,0,1292722,1292722,0.0
25,4873,2,0,1292727,1292727,0.003
25,4875,2,0,1292727,1292727,0.0
25,4900,2,0,1292732,1292732,0.002
25,4850,2,0,1292734,1292734,0.0
25,4917,2,0,1292737,1292737,0.0
25,4869,2,0,1292742,1292742,0.005
25,4886,2,0,1292742,1292742,0.008
25,4911,2,0,1292748,1292748,0.005
25,4846,2,0,1292748,1292748,0.0
25,4903,2,0,1292754,1292754,0.004
25,4861,2,0,1292761,1292761,0.006
25,4873,2,0,1292777,1292777,0.014
25,4917,2,0,1292793,1292793,0.014
25,4867,2,0,1292793,1292793,-0.001
25,4909,2,0,1292793,1292793,0.0
25,4915,2,0,1292793,1292793,0.0
25,4871,2,0,1292793,1292793,0.0
25,4884,2,0,1292793,1292793,0.0
25,4913,2,0,1292796,1292796,0.002
25,4850,2,0,1292796,1292796,0.0
25,4903,2,0,1292796,1292796,0.0
25,4863,2,0,1292796,1292796,0.0
25,4871,2,0,1292796,1292796,0.0
25,4921,2,0,1292796,1292796,0.0
25,4867,2,0,1292796,1292796,0.0
25,4907,2,0,1292796,1292796,0.0
25,4873,2,0,1292796,1292796,0.0
25,4856,2,0,1292796,1292796,0.0
25,4900,2,0,1292796,1292796,0.0
25,4865,2,0,1292796,1292796,0.0
25,4900,2,0,1292796,1292796,0.0
25,4898,2,0,1292796,1292796,0.0
25,4865,2,0,1292796,1292796,0.0
25,4873,2,0,1292796,1292796,0.0
25,4921,2,0,1292796,1292796,0.0
25,4867,2,0,1292796,1292796,0.0
25,4907,2,0,1292796,1292796,0.0
25,4871,2,0,1292796,1292796,0.0
25,4856,2,0,1292796,1292796,0.0
25,4900,2,0,1292796,1292796,0.0
25,4865,4,10000,1292866,1329660,0.018
25,4896,4,10000,1300451,1329660,8.732
25,4882,4,10000,1303891,1329660,20.845
26,4867,6,-10000,1334603,1329660,33.367
26,4875,6,-10000,1367345,1329660,34.564
26,4928,6,-10000,1382430,1329660,15.013
26,4871,2,0,1380530,1380530,-3.176
26,4909,2,0,1374315,1374315,-6.861
26,4869,2,0,1369314,1369314,-5.247
26,4861,2,0,1365358,1365358,-3.93
26,4900,2,0,1362769,1362769,-2.708
26,4867,2,0,1361079,1361079,-1.744
26,4896,2,0,1360131,1360131,-0.94
26,4882,2,0,1359957,1359957,-0.115
26,4873,2,0,1359993,1359993,0.041
26,4905,2,0,1359997,1359997,-0.001
26,4873,2,0,1360004,1360004,0.005
26,4907,2,0,1360013,1360013,0.007
26,4871,2,0,1360017,1360017,0.003
26,4869,2,0,1360020,1360020,0.0
26,4859,2,0,1360025,1360025,0.004
26,4903,2,0,1360028,1360028,0.001
26,4867,2,0,1360030,1360030,0.0
26,4898,2,0,1360030,1360030,0.0
26,4884,2,0,1360033,1360033,0.0
26,4869,2,0,1360033,1360033,0.0
26,4907,2,0,1360033,1360033,0.0
26,4873,2,0,1360033,1360033,0.0
26,4907,2,0,1360035,1360035,0.0
26,4875,2,0,1360038,1360038,0.0
26,4892,2,0,1360038,1360038,0.0
26,4900,2,0,1360038,1360038,0.0
26,4879,2,0,1360038,1360038,0.0
