bullet_cnt,local_heat,shoot_mode,trigger_cur,trigger_ecd_fdb,trigger_ecd_set,trigger_spd,trigger_spd_set
2,17.96,5,1041,961419,857574,8.01,15.0
3,27.636,5,1040,971886,857574,8.281,15.0
3,27.3,5,1038,983457,857574,8.51,15.0
3,26.964,5,1037,995020,857574,8.805,15.0
4,36.628,5,1036,1006878,857574,8.982,15.0
4,36.304,5,1035,1018361,857574,9.126,15.0
4,35.98,5,1033,1030247,857574,9.375,15.0
5,45.644,5,1033,1043152,857574,9.481,15.0
5,45.308,5,1032,1055716,857574,9.544,15.0
5,44.972,5,1032,1068445,857574,9.656,15.0
6,54.635,5,1029,1081457,857574,10.013,15.0
6,54.287,5,1027,1095474,857574,10.344,15.0
6,53.939,5,1025,1102295,857574,10.702,15.0
7,63.591,5,1024,1117297,857574,10.99,15.0
7,63.243,5,1020,1132978,857574,11.597,15.0
7,62.907,5,1017,1148746,857574,12.157,15.0
8,72.571,2,503,1165102,1165102,12.471,5.0
8,72.235,2,-98,1173242,1173242,11.747,5.0
8,71.899,2,-593,1187044,1187044,10.146,5.0
8,71.563,2,-895,1197470,1197470,7.255,5.0
8,71.227,2,-931,1203528,1203528,4.037,5.0
8,70.903,2,-714,1205619,1205619,1.159,5.0
8,70.567,2,-294,1205300,1205300,-0.341,5.0
8,70.231,2,162,1204722,1204722,-0.468,5.0
8,69.895,5,923,1204383,1204444,-0.25,15.0
8,69.559,5,1088,1204723,1204444,0.323,15.0
8,69.235,5,1083,1205995,1204444,1.124,15.0
8,68.899,5,1078,1208312,1204444,1.927,15.0
8,68.563,5,1073,1211837,1204444,2.728,15.0
8,68.227,5,1068,1216348,1204444,3.559,15.0
8,67.891,5,1064,1221825,1204444,4.326,15.0
8,67.543,5,1060,1228735,1204444,4.998,15.0
8,67.195,5,1055,1236363,1204444,5.721,15.0
9,76.847,2,954,1244580,1244580,6.323,5.0
9,76.499,2,823,1253739,1253739,6.573,5.0
9,76.151,2,686,1262684,1262684,6.56,5.0
9,75.815,2,565,1271070,1271070,6.271,5.0
9,75.479,2,483,1278796,1278796,5.711,5.0
9,75.143,2,462,1285529,1285529,4.872,5.0
9,74.807,2,512,1291283,1291283,4.082,5.0
9,74.471,2,621,1296002,1296002,3.461,5.0
9,74.135,2,766,1300377,1300377,3.143,5.0
9,73.811,2,923,1304276,1304276,3.056,5.0
9,73.487,2,1010,1308450,1308450,3.319,5.0
9,73.15,2,1007,1313232,1313232,3.722,5.0
9,72.814,2,1005,1318481,1318481,4.026,5.0
9,72.478,2,1004,1323990,1323990,4.22,5.0
9,72.142,2,1003,1329928,1329928,4.379,5.0
9,71.806,2,1002,1335966,1335966,4.57,5.0
9,71.47,2,1001,1342089,1342089,4.704,5.0
9,71.134,2,998,1348652,1348652,5.077,5.0
9,70.786,2,973,1356236,1356236,5.438,5.0
9,70.438,2,919,1364042,1364042,5.749,5.0
9,70.09,2,847,1372046,1372046,5.864,5.0
9,69.742,5,1053,1380199,1374000,6.069,15.0
9,69.394,5,1049,1389200,1374000,6.676,15.0
9,69.046,5,1045,1391229,1374000,7.349,15.0
9,68.698,5,1042,1401876,1374000,7.902,15.0
10,78.362,2,935,1412955,1412955,8.59,5.0
10,78.026,2,612,1424677,1424677,8.946,5.0
10,77.69,2,300,1435969,1435969,8.444,5.0
10,77.354,2,59,1446309,1446309,7.291,5.0
10,77.03,2,-55,1454017,1454017,5.734,5.0
10,76.694,2,-33,1459645,1459645,3.953,5.0
10,76.358,2,126,1463316,1463316,2.535,5.0
10,76.022,2,383,1465602,1465602,1.566,5.0
10,75.686,2,699,1467199,1467199,1.085,5.0
10,75.35,2,1023,1468704,1468704,1.166,5.0
10,75.014,2,1019,1470786,1470786,1.698,5.0
10,74.678,2,1016,1473650,1473650,2.265,5.0
10,74.33,2,1013,1477313,1477313,2.779,5.0
10,73.982,2,1010,1481833,1481833,3.28,5.0
10,73.634,2,1007,1486788,1486788,3.712,5.0
10,73.286,2,1005,1492208,1492208,4.09,5.0
10,72.938,2,1003,1498234,1498234,4.476,5.0
10,72.59,2,1001,1504894,1504894,4.82,5.0
10,72.242,2,991,1512021,1512021,5.285,5.0
10,71.906,2,954,1519228,1519228,5.505,5.0
10,71.569,2,898,1526738,1526738,5.74,5.0
10,71.233,2,829,1534494,1534494,5.824,5.0
10,70.897,2,763,1534100,1534100,5.685,5.0
10,70.561,2,711,1541511,1541511,5.539,5.0
10,70.225,2,678,1548439,1548439,5.229,5.0
10,69.889,5,1018,1555069,1552711,4.97,15.0
10,69.553,5,1058,1561819,1552711,5.19,15.0
10,69.217,5,1057,1568866,1552711,5.388,15.0
10,68.881,5,1054,1576770,1552711,5.867,15.0
10,68.545,5,1052,1584846,1552711,6.265,15.0
11,78.209,2,939,1593453,1593453,6.609,5.0
11,77.873,2,798,1602242,1602242,6.646,5.0
11,77.525,2,675,1611252,1611252,6.284,5.0
11,77.177,2,591,1619200,1619200,5.666,5.0
11,76.829,2,564,1626260,1626260,5.106,5.0
11,76.481,2,581,1632629,1632629,4.552,5.0
11,76.133,2,640,1638626,1638626,4.17,5.0
11,75.785,2,725,1644087,1644087,3.912,5.0
11,75.449,2,822,1649174,1649174,3.847,5.0
11,75.113,2,910,1654415,1654415,4.041,5.0
11,74.777,2,973,1660162,1660162,4.442,5.0
11,74.441,2,998,1674948,1674948,4.891,5.0
11,74.105,2,983,1681943,1681943,5.356,5.0
11,73.769,2,935,1689440,1689440,5.701,5.0
11,73.433,2,853,1697395,1697395,6.175,5.0
11,73.097,2,735,1705933,1705933,6.514,5.0
11,72.761,2,601,1714943,1714943,6.57,5.0
11,72.425,2,476,1723177,1723177,6.35,5.0
11,72.089,2,387,1731244,1731244,5.808,5.0
11,71.753,2,349,1738208,1738208,5.112,5.0
11,71.417,2,377,1744113,1744113,4.305,5.0
11,71.081,2,474,1741009,1741009,3.585,5.0
11,70.745,2,615,1745289,1745289,3.128,5.0
11,70.397,2,783,1749442,1749442,3.088,5.0
11,70.048,2,936,1753998,1753998,3.406,5.0
11,69.7,5,1065,1759348,1754670,4.081,15.0
11,69.352,5,1060,1766039,1754670,4.898,15.0
11,69.016,5,1057,1764955,1754670,5.434,15.0
11,68.68,5,1053,1772703,1754670,6.007,15.0
11,68.344,5,1051,1781040,1754670,6.356,15.0
11,68.008,5,1048,1790332,1754670,6.905,15.0
12,77.672,2,842,1799465,1799465,7.109,5.0
12,77.336,2,672,1809009,1809009,6.976,5.0
12,77.0,2,525,1817625,1817625,6.514,5.0
12,76.664,2,440,1825385,1825385,5.724,5.0
12,76.328,2,418,1832077,1832077,4.927,5.0
12,75.992,2,466,1837858,1837858,4.034,5.0
12,75.656,2,581,1842484,1842484,3.364,5.0
12,75.32,2,741,1846388,1846388,2.916,5.0
12,74.996,2,919,1849918,1849918,2.746,5.0
12,74.66,2,1012,1853808,1853808,2.914,5.0
12,74.312,2,1009,1858336,1858336,3.406,5.0
12,73.976,2,1006,1863333,1863333,3.893,5.0
12,73.628,2,1004,1868970,1868970,4.184,5.0
12,73.28,2,1002,1875136,1875136,4.578,5.0
12,72.932,2,1001,1881886,1881886,4.816,5.0
12,72.596,2,1000,1888494,1888494,4.999,5.0
12,72.26,2,995,1895113,1895113,5.046,5.0
12,71.924,2,988,1901855,1901855,5.133,5.0
12,71.588,2,968,1908815,1908815,5.279,5.0
12,71.252,2,930,1916338,1916338,5.561,5.0
12,70.916,2,874,1923910,1923910,5.758,5.0
12,70.592,2,810,1931055,1931055,5.811,5.0
12,70.256,2,745,1938868,1938868,5.755,5.0
12,69.92,5,944,1946275,1944430,5.608,15.0
12,69.596,5,1054,1954005,1944430,5.94,15.0
12,69.26,5,1051,1962398,1944430,6.408,15.0
12,68.924,5,1048,1971272,1944430,6.87,15.0
12,68.588,5,1044,1981067,1944430,7.574,15.0
13,78.251,2,756,1991596,1991596,8.072,5.0
13,77.915,2,497,2010781,2010781,7.997,5.0
13,77.579,2,275,2020685,2020685,7.311,5.0
13,77.243,2,132,2029040,2029040,6.189,5.0
13,76.895,2,101,2035874,2035874,4.737,5.0
13,76.547,2,192,2040987,2040987,3.365,5.0
13,76.199,2,388,2044444,2044444,2.344,5.0
13,75.863,2,636,2047080,2047080,1.91,5.0
13,75.527,2,894,2049655,2049655,1.989,5.0
13,75.191,2,1014,2052859,2052859,2.56,5.0
13,74.855,2,1010,2057131,2057131,3.271,5.0
13,74.519,2,1006,2062170,2062170,3.93,5.0
13,74.183,2,1003,2067930,2067930,4.443,5.0
13,73.847,2,999,2074347,2074347,5.011,5.0
13,73.523,2,978,2081136,2081136,5.397,5.0
13,73.187,2,927,2088922,2088922,5.782,5.0
13,72.851,2,847,2096876,2096876,6.05,5.0
13,72.515,2,762,2104789,2104789,5.987,5.0
13,72.179,2,685,2112480,2112480,5.865,5.0
13,71.843,2,631,2119779,2119779,5.468,5.0
13,71.507,2,616,2126710,2126710,5.009,5.0
13,71.171,2,639,2132800,2132800,4.514,5.0
13,70.835,2,695,2138426,2138426,4.211,5.0
13,70.487,2,777,2143902,2143902,3.978,5.0
13,70.139,2,872,2149199,2149199,3.854,5.0
13,69.791,5,1066,2154774,2151198,3.967,15.0
13,69.443,5,1064,2160573,2151198,4.331,15.0
13,69.095,5,1060,2167004,2151198,4.874,15.0
13,68.747,5,1058,2174125,2151198,5.289,15.0
13,68.411,5,1055,2181850,2151198,5.72,15.0
14,78.075,2,982,2189724,2189724,5.999,5.0
14,77.739,2,893,2197749,2197749,6.022,5.0
14,77.403,2,811,2205528,2205528,5.897,5.0
14,77.067,2,744,2213121,2213121,5.719,5.0
14,76.73,2,692,2228887,2228887,5.498,5.0
14,76.394,2,666,2235811,2235811,5.201,5.0
14,76.058,2,662,2242421,2242421,4.92,5.0
14,75.722,2,683,2248533,2248533,4.643,5.0
14,75.386,2,721,2254466,2254466,4.474,5.0
14,75.05,2,767,2260571,2260571,4.46,5.0
14,74.714,2,813,2274709,2274709,4.427,5.0
14,74.378,2,853,2280745,2280745,4.63,5.0
14,74.03,2,876,2287212,2287212,4.77,5.0
14,73.682,2,878,2294142,2294142,5.152,5.0
14,73.334,2,839,2301955,2301955,5.625,5.0
14,72.986,2,766,2310039,2310039,5.962,5.0
14,72.638,2,678,2318318,2318318,6.046,5.0
14,72.29,2,597,2326262,2326262,5.823,5.0
14,71.942,2,544,2333786,2333786,5.423,5.0
14,71.594,2,533,2340603,2340603,4.892,5.0
14,71.246,2,572,2346725,2346725,4.368,5.0
14,70.91,2,641,2352279,2352279,4.047,5.0
14,70.574,2,731,2357413,2357413,3.872,5.0
14,70.238,2,822,2362632,2362632,3.982,5.0
14,69.902,5,1064,2368384,2366544,4.255,15.0
14,69.566,5,1060,2374662,2366544,4.843,15.0
14,69.23,5,1057,2381631,2366544,5.461,15.0
14,68.894,5,1054,2389381,2366544,5.96,15.0
14,68.558,5,1051,2397983,2366544,6.41,15.0
15,78.222,2,938,2406985,2406985,6.908,5.0
15,77.886,2,774,2416185,2416185,6.958,5.0
15,77.55,2,618,2425085,2425085,6.751,5.0
15,77.202,2,495,2433629,2433629,6.086,5.0
15,76.854,2,438,2441350,2441350,5.298,5.0
15,76.506,2,453,2447741,2447741,4.48,5.0
15,76.158,2,536,2453073,2453073,3.752,5.0
15,75.81,2,668,2457635,2457635,3.281,5.0
15,75.474,2,827,2461682,2461682,3.032,5.0
15,75.137,2,991,2465868,2465868,3.059,5.0
15,74.801,2,1009,2470277,2470277,3.407,5.0
15,74.465,2,1006,2475298,2475298,3.875,5.0
15,74.129,2,1003,2480911,2480911,4.378,5.0
15,73.805,2,1001,2486840,2486840,4.725,5.0
15,73.469,2,997,2493708,2493708,5.104,5.0
15,73.133,2,978,2500713,2500713,5.304,5.0
15,72.797,2,944,2507863,2507863,5.393,5.0
15,72.461,2,909,2514944,2514944,5.437,5.0
15,72.137,2,870,2521942,2521942,5.497,5.0
15,71.801,2,829,2529445,2529445,5.511,5.0
15,71.465,2,789,2536700,2536700,5.449,5.0
15,71.117,2,756,2543948,2543948,5.326,5.0
15,70.781,2,736,2550817,2550817,5.188,5.0
15,70.433,2,725,2549842,2549842,5.052,5.0
15,70.085,2,719,2556762,2556762,5.04,5.0
15,69.737,5,1060,2563564,2558426,4.962,15.0
15,69.389,5,1056,2570908,2558426,5.545,15.0
15,69.029,5,1053,2579314,2558426,6.1,15.0
15,68.693,5,1048,2588484,2558426,6.87,15.0
16,78.357,2,932,2598339,2598339,7.552,5.0
16,78.021,2,697,2608709,2608709,7.855,5.0
16,77.685,2,466,2618726,2618726,7.595,5.0
16,77.349,2,283,2627909,2627909,6.827,5.0
16,77.013,2,183,2636015,2636015,5.696,5.0
16,76.677,2,184,2642265,2642265,4.483,5.0
16,76.341,2,279,2647087,2647087,3.464,5.0
16,76.017,2,437,2650748,2650748,2.772,5.0
16,75.681,2,646,2653960,2653960,2.369,5.0
16,75.345,2,868,2657210,2657210,2.415,5.0
16,75.009,2,1012,2660902,2660902,2.873,5.0
16,74.673,2,1008,2665352,2665352,3.529,5.0
16,74.337,2,1005,2670617,2670617,4.097,5.0
16,73.989,2,1002,2676934,2676934,4.552,5.0
16,73.64,2,1000,2683576,2683576,4.94,5.0
16,73.292,2,980,2690927,2690927,5.442,5.0
16,72.944,2,924,2698627,2698627,5.712,5.0
16,72.608,2,856,2706342,2706342,5.842,5.0
16,72.272,2,782,2714089,2714089,5.849,5.0
16,71.924,2,718,2722099,2722099,5.576,5.0
16,71.588,2,678,2729296,2729296,5.347,5.0
16,71.252,2,661,2736020,2736020,5.097,5.0
16,70.916,2,668,2742427,2742427,4.794,5.0
16,70.592,2,702,2748171,2748171,4.455,5.0
16,70.256,2,756,2753852,2753852,4.254,5.0
16,69.92,5,1065,2759291,2757952,4.084,15.0
16,69.584,5,1062,2773571,2757952,4.621,15.0
16,69.248,5,1059,2780149,2757952,5.081,15.0
16,68.912,5,1056,2787642,2757952,5.567,15.0
17,78.588,5,1055,2795069,2757952,5.815,15.0
17,78.252,2,923,2802784,2802784,5.903,5.0
17,77.916,2,851,2810442,2810442,5.744,5.0
17,77.58,2,793,2817906,2817906,5.634,5.0
17,77.244,2,748,2825412,2825412,5.477,5.0
17,76.896,2,718,2832697,2832697,5.284,5.0
17,76.548,2,704,2839635,2839635,5.076,5.0
17,76.2,2,710,2846299,2846299,4.844,5.0
17,75.852,2,732,2852733,2852733,4.696,5.0
17,75.504,2,762,2859306,2859306,4.629,5.0
17,75.168,2,798,2865341,2865341,4.556,5.0
17,74.832,2,835,2871337,2871337,4.617,5.0
17,74.496,2,861,2877567,2877567,4.74,5.0
17,74.16,2,869,2875976,2875976,5.006,5.0
17,73.824,2,851,2883173,2883173,5.374,5.0
17,73.488,2,803,2890640,2890640,5.7,5.0
17,73.152,2,738,2898247,2898247,5.843,5.0
17,72.816,2,671,2905851,2905851,5.773,5.0
17,72.48,2,616,2913242,2913242,5.575,5.0
17,72.143,2,584,2912053,2912053,5.22,5.0
17,71.807,2,584,2918580,2918580,4.817,5.0
17,71.483,2,613,2924551,2924551,4.477,5.0
17,71.159,2,665,2930059,2930059,4.31,5.0
17,70.823,2,728,2935834,2935834,4.226,5.0
17,70.487,2,791,2941498,2941498,4.296,5.0
17,70.151,2,842,2947363,2947363,4.475,5.0
17,69.815,5,1061,2953489,2949883,4.782,15.0
17,69.467,5,1057,2960668,2949883,5.372,15.0
17,69.119,5,1054,2960576,2949883,5.847,15.0
17,68.771,5,1051,2969258,2949883,6.4,15.0
17,68.435,5,1049,2978165,2949883,6.794,15.0
18,78.099,2,980,2987504,2987504,7.224,5.0
18,77.763,2,780,2997218,2997218,7.395,5.0
18,77.427,2,599,3006825,3006825,6.926,5.0
18,77.091,2,480,3015027,3015027,6.055,5.0
18,76.767,2,430,3021891,3021891,5.299,5.0
18,76.443,2,449,3027679,3027679,4.395,5.0
18,76.107,2,541,3032562,3032562,3.552,5.0
18,75.771,2,690,3036775,3036775,3.0,5.0
18,75.447,2,868,3040351,3040351,2.782,5.0
18,75.123,2,1010,3044322,3044322,3.205,5.0
18,74.799,2,1008,3048748,3048748,3.576,5.0
18,74.475,2,1006,3053763,3053763,3.999,5.0
18,74.139,2,1003,3051514,3051514,4.428,5.0
18,73.791,2,1001,3057932,3057932,4.727,5.0
18,73.455,2,1000,3064334,3064334,4.921,5.0
18,73.107,2,994,3071302,3071302,5.155,5.0
18,72.759,2,967,3078913,3078913,5.464,5.0
18,72.411,2,909,3086751,3086751,5.795,5.0
18,72.075,2,834,3094641,3094641,5.978,5.0
18,71.739,2,750,3102477,3102477,5.993,5.0
18,71.415,2,671,3110060,3110060,5.945,5.0
18,71.079,2,605,3117857,3117857,5.678,5.0
18,70.743,2,562,3124989,3124989,5.339,5.0
18,70.418,2,556,3131369,3131369,4.884,5.0
18,70.094,2,578,3137225,3137225,4.58,5.0
18,69.77,5,1062,3142943,3138687,4.503,15.0
18,69.434,5,1057,3150024,3138687,5.355,15.0
18,69.098,5,1052,3157777,3138687,6.22,15.0
18,68.762,5,1047,3167249,3138687,7.068,15.0
19,78.426,2,960,3177106,3177106,7.671,5.0
19,78.09,2,719,3187506,3187506,7.907,5.0
19,77.754,2,485,3198029,3198029,7.644,5.0
19,77.43,2,302,3207051,3207051,6.937,5.0
19,77.094,2,184,3215135,3215135,5.959,5.0
19,76.746,2,158,3222011,3222011,4.777,5.0
19,76.41,2,231,3227087,3227087,3.606,5.0
19,76.062,2,405,3230952,3230952,2.634,5.0
19,75.714,2,635,3234202,3234202,2.183,5.0
19,75.378,2,875,3237078,3237078,2.201,5.0
19,75.042,2,1014,3240341,3240341,2.554,5.0
19,74.706,2,1011,3244309,3244309,3.1,5.0
19,74.37,2,1008,3248962,3248962,3.654,5.0
19,74.034,2,1004,3254415,3254415,4.21,5.0
19,73.698,2,1001,3260794,3260794,4.745,5.0
19,73.362,2,995,3267457,3267457,5.197,5.0
19,73.038,2,963,3274468,3274468,5.588,5.0
19,72.714,2,904,3282092,3282092,5.829,5.0
19,72.378,2,834,3289829,3289829,5.835,5.0
19,72.054,2,767,3297211,3297211,5.788,5.0
19,71.73,2,712,3304294,3304294,5.559,5.0
19,71.406,2,677,3311103,3311103,5.282,5.0
19,71.082,2,673,3317644,3317644,4.887,5.0
19,70.746,2,703,3323677,3323677,4.492,5.0
19,70.41,2,753,3329452,3329452,4.396,5.0
19,70.062,2,808,3335377,3335377,4.318,5.0
19,69.714,5,1064,3341200,3336399,4.27,15.0
19,69.366,5,1062,3347410,3336399,4.634,15.0
19,69.017,5,1061,3354128,3336399,4.74,15.0
19,68.681,5,1060,3360617,3336399,4.938,15.0
19,68.345,5,1057,3367569,3336399,5.388,15.0
20,78.009,2,980,3375450,3375450,5.84,5.0
20,77.673,2,894,3383484,3383484,6.101,5.0
20,77.349,2,799,3391385,3391385,6.228,5.0
20,77.025,2,703,3399151,3399151,6.138,5.0
20,76.689,2,615,3407051,3407051,5.945,5.0
20,76.353,2,553,3414510,3414510,5.588,5.0
20,76.017,2,530,3421331,3421331,5.035,5.0
20,75.681,2,561,3427456,3427456,4.393,5.0
20,75.357,2,629,3432609,3432609,3.993,5.0
20,75.033,2,715,3437613,3437613,3.943,5.0
20,74.709,2,797,3442941,3442941,4.074,5.0
20,74.373,2,857,3448715,3448715,4.446,5.0
20,74.049,2,880,3454902,3454902,4.912,5.0
20,73.713,2,870,3461768,3461768,5.331,5.0
20,73.365,2,824,3469400,3469400,5.644,5.0
20,73.029,2,763,3476989,3476989,5.774,5.0
20,72.681,2,698,3476601,3476601,5.698,5.0
20,72.333,2,649,3484441,3484441,5.452,5.0
20,71.997,2,623,3491268,3491268,5.165,5.0
20,71.661,2,623,3497750,3497750,4.853,5.0
20,71.325,2,647,3503912,3503912,4.628,5.0
20,70.989,2,688,3518239,3518239,4.439,5.0
20,70.653,2,744,3523928,3523928,4.264,5.0
20,70.329,2,799,3529388,3529388,4.33,5.0
20,69.993,5,931,3535314,3534907,4.347,15.0
20,69.657,5,1062,3541314,3534907,4.639,15.0
20,69.321,5,1058,3548148,3534907,5.246,15.0
20,68.985,5,1055,3555697,3534907,5.782,15.0
20,68.649,5,1052,3563737,3534907,6.241,15.0
21,78.313,2,978,3580677,3580677,6.757,5.0
21,77.977,2,824,3589994,3589994,6.79,5.0
21,77.641,2,682,3598792,3598792,6.596,5.0
21,77.304,2,569,3606955,3606955,6.093,5.0
21,76.968,2,501,3614424,3614424,5.535,5.0
21,76.632,2,493,3621105,3621105,4.748,5.0
21,76.284,2,551,3626840,3626840,4.056,5.0
21,75.936,2,658,3631868,3631868,3.611,5.0
21,75.588,2,788,3636603,3636603,3.434,5.0
21,75.252,2,919,3641188,3641188,3.514,5.0
21,74.916,2,1007,3646274,3646274,3.781,5.0
21,74.568,2,1005,3651865,3651865,4.146,5.0
21,74.232,2,1004,3657563,3657563,4.329,5.0
21,73.896,2,1002,3663447,3663447,4.529,5.0
21,73.56,2,1001,3669698,3669698,4.775,5.0
21,73.224,2,1000,3676016,3676016,4.841,5.0
21,72.888,2,995,3683010,3683010,5.179,5.0
21,72.552,2,964,3690174,3690174,5.502,5.0
21,72.228,2,908,3697518,3697518,5.807,5.0
21,71.892,2,830,3705365,3705365,5.988,5.0
21,71.556,2,745,3713565,3713565,5.988,5.0
21,71.22,2,667,3721317,3721317,5.802,5.0
21,70.884,2,621,3728525,3728525,5.326,5.0
21,70.56,2,610,3734863,3734863,4.961,5.0
21,70.224,2,631,3741047,3741047,4.639,5.0
21,69.876,5,1051,3747371,3745040,4.461,15.0
21,69.528,5,1059,3754133,3745040,5.061,15.0
21,69.18,5,1055,3761832,3745040,5.81,15.0
21,68.832,5,1051,3770481,3745040,6.428,15.0
21,68.484,5,1048,3779820,3745040,6.929,15.0
22,78.136,2,839,3790107,3790107,7.35,5.0
22,77.788,2,633,3800165,3800165,7.321,5.0
22,77.452,2,458,3809283,3809283,6.891,5.0
22,77.116,2,331,3817595,3817595,6.134,5.0
22,76.78,2,285,3824812,3824812,5.122,5.0
22,76.444,2,322,3830553,3830553,4.186,5.0
22,76.12,2,425,3835089,3835089,3.417,5.0
22,75.795,2,578,3838860,3838860,2.918,5.0
22,75.471,2,765,3842207,3842207,2.583,5.0
22,75.135,2,965,3845880,3845880,2.751,5.0
22,74.799,2,1009,3850259,3850259,3.405,5.0
22,74.463,2,1005,3855469,3855469,4.065,5.0
22,74.127,2,1003,3861235,3861235,4.499,5.0
22,73.791,2,999,3867731,3867731,5.024,5.0
22,73.443,2,967,3875469,3875469,5.58,5.0
22,73.095,2,901,3883427,3883427,5.832,5.0
22,72.747,2,824,3891457,3891457,5.923,5.0
22,72.411,2,750,3899153,3899153,5.811,5.0
22,72.063,2,693,3906794,3906794,5.564,5.0
22,71.715,2,664,3922386,3922386,5.155,5.0
22,71.379,2,675,3928506,3928506,4.68,5.0
22,71.043,2,716,3934609,3934609,4.439,5.0
22,70.707,2,766,3940326,3940326,4.337,5.0
22,70.371,2,825,3945989,3945989,4.301,5.0
22,70.035,2,880,3951782,3951782,4.391,5.0
22,69.699,5,1062,3957859,3952199,4.665,15.0
22,69.363,5,1060,3964566,3952199,4.989,15.0
22,69.027,5,1057,3971509,3952199,5.336,15.0
22,68.691,5,1056,3979042,3952199,5.587,15.0
22,68.355,5,1053,3986920,3952199,6.089,15.0
23,78.031,2,923,3994988,3994988,6.377,5.0
23,77.707,2,804,4003157,4003157,6.492,5.0
23,77.371,2,684,4011606,4011606,6.404,5.0
23,77.035,2,582,4019976,4019976,6.061,5.0
23,76.687,2,515,4019480,4019480,5.525,5.0
23,76.339,2,503,4026341,4026341,4.891,5.0
23,75.991,2,541,4032313,4032313,4.297,5.0
23,75.643,2,620,4037792,4037792,3.95,5.0
23,75.307,2,712,4043156,4043156,3.923,5.0
23,74.971,2,796,4048507,4048507,4.068,5.0
23,74.647,2,857,4054040,4054040,4.371,5.0
23,74.322,2,892,4059931,4059931,4.759,5.0
23,73.986,2,895,4066821,4066821,5.098,5.0
23,73.65,2,873,4073847,4073847,5.364,5.0
23,73.314,2,832,4081143,4081143,5.493,5.0
23,72.99,2,790,4088171,4088171,5.513,5.0
23,72.654,2,743,4095464,4095464,5.565,5.0
23,72.318,2,700,4102702,4102702,5.498,5.0
23,71.982,2,664,4110097,4110097,5.402,5.0
23,71.646,2,640,4117046,4117046,5.205,5.0
23,71.322,2,635,4123411,4123411,4.962,5.0
23,70.998,2,647,4129463,4129463,4.76,5.0
23,70.662,2,680,4135646,4135646,4.474,5.0
23,70.326,2,737,4141285,4141285,4.254,5.0
23,69.978,5,909,4147103,4146718,4.212,15.0
23,69.63,5,1062,4153202,4146718,4.598,15.0
23,69.282,5,1059,4160076,4146718,5.138,15.0
23,68.934,5,1055,4167755,4146718,5.775,15.0
23,68.586,5,1052,4176393,4146718,6.205,15.0
24,78.25,2,899,4193135,4193135,6.489,5.0
24,77.914,2,775,4201586,4201586,6.453,5.0
24,77.59,2,669,4209520,4209520,6.206,5.0
24,77.254,2,591,4217414,4217414,5.692,5.0
24,76.918,2,565,4224251,4224251,5.056,5.0
24,76.582,2,589,4230333,4230333,4.511,5.0
24,76.258,2,650,4235541,4235541,4.028,5.0
24,75.934,2,738,4240473,4240473,3.855,5.0
24,75.598,2,840,4245626,4245626,3.762,5.0
24,75.262,2,940,4250709,4250709,3.851,5.0
24,74.926,2,1005,4256090,4256090,4.106,5.0
24,74.59,2,1004,4261650,4261650,4.288,5.0
