event_bits,evt_cmd_shoot_toggle,evt_cmd_vt03_trigger,evt_fn1_cur,evt_s0_not_down,evt_trigger_cur,evt_vt03_online,fric1_rpm,fric2_rpm,fric_set,high_freq,rc_s0,rc_s1,seq,shoot_mode,tick_ms,trigger_cur,trigger_spd_set,vt03_toe
1048832,0,0,0,1,0,1,9695,-9915,284400.0,1,3,2,84449,1,1689023,0,0.0,0
1048832,0,0,0,1,0,1,9713,-9915,284400.0,1,3,2,84450,1,1689043,0,0.0,0
1048832,0,0,0,1,0,1,9722,-9882,284400.0,1,3,2,84451,1,1689063,0,0.0,0
1048832,0,0,0,1,0,1,9678,-9878,284400.0,1,3,2,84452,1,1689083,0,0.0,0
1048832,0,0,0,1,0,1,9703,-9892,284400.0,1,3,2,84453,1,1689103,0,0.0,0
1048832,0,0,0,1,0,1,9726,-9894,284400.0,1,3,2,84454,1,1689123,0,0.0,0
1048832,0,0,0,1,0,1,9697,-9899,284400.0,1,3,2,84455,1,1689143,0,0.0,0
1048832,0,0,0,1,0,1,9716,-9928,284400.0,1,3,2,84456,1,1689163,0,0.0,0
1048832,0,0,0,1,0,1,9716,-9924,284400.0,1,3,2,84457,1,1689183,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9920,284400.0,1,3,2,84458,1,1689203,0,0.0,0
1048832,0,0,0,1,0,1,9720,-9901,284400.0,1,3,2,84459,1,1689223,0,0.0,0
1048832,0,0,0,1,0,1,9707,-9909,284400.0,1,3,2,84460,1,1689243,0,0.0,0
1048832,0,0,0,1,0,1,9690,-9884,284400.0,1,3,2,84461,1,1689263,0,0.0,0
1048832,0,0,0,1,0,1,9718,-9884,284400.0,1,3,2,84462,1,1689283,0,0.0,0
1048832,0,0,0,1,0,1,9720,-9903,284400.0,1,3,2,84463,1,1689303,0,0.0,0
1048832,0,0,0,1,0,1,9676,-9905,284400.0,1,3,2,84464,1,1689323,0,0.0,0
1048832,0,0,0,1,0,1,9705,-9915,284400.0,1,3,2,84465,1,1689343,0,0.0,0
1048832,0,0,0,1,0,1,9724,-9932,284400.0,1,3,2,84466,1,1689363,0,0.0,0
1048832,0,0,0,1,0,1,9697,-9899,284400.0,1,3,2,84467,1,1689383,0,0.0,0
1048832,0,0,0,1,0,1,9720,-9886,284400.0,1,3,2,84468,1,1689403,0,0.0,0
1048832,0,0,0,1,0,1,9716,-9894,284400.0,1,3,2,84469,1,1689423,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9888,284400.0,1,3,2,84470,1,1689443,0,0.0,0
1048832,0,0,0,1,0,1,9728,-9886,284400.0,1,3,2,84471,1,1689463,0,0.0,0
1048832,0,0,0,1,0,1,9707,-9922,284400.0,1,3,2,84472,1,1689483,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9932,284400.0,1,3,2,84473,1,1689503,0,0.0,0
1048832,0,0,0,1,0,1,9736,-9926,284400.0,1,3,2,84474,1,1689523,0,0.0,0
1048832,0,0,0,1,0,1,9718,-9909,284400.0,1,3,2,84475,1,1689543,0,0.0,0
1181952,0,1,0,1,1,1,9680,-9915,284400.0,1,3,2,84476,1,1689563,0,0.0,0
1050880,0,0,0,1,1,1,9709,-9886,284400.0,1,3,2,84477,1,1689583,0,0.0,0
1050880,0,0,0,1,1,1,9724,-9882,284400.0,1,3,2,84478,1,1689603,0,0.0,0
1050880,0,0,0,1,1,1,9695,-9890,284400.0,1,3,2,84479,1,1689623,0,0.0,0
1050880,0,0,0,1,1,1,9716,-9892,284400.0,1,3,2,84480,1,1689643,0,0.0,0
1050880,0,0,0,1,1,1,9709,-9894,284400.0,1,3,2,84481,1,1689663,0,0.0,0
1050880,0,0,0,1,1,1,9693,-9930,284400.0,1,3,2,84482,1,1689683,0,0.0,0
1048832,0,0,0,1,0,1,9722,-9932,284400.0,1,3,2,84483,1,1689703,0,0.0,0
1048832,0,0,0,1,0,1,9707,-9922,284400.0,1,3,2,84484,1,1689723,0,0.0,0
1048832,0,0,0,1,0,1,9686,-9901,284400.0,1,3,2,84485,1,1689743,0,0.0,0
1048832,0,0,0,1,0,1,9734,-9897,284400.0,1,3,2,84486,1,1689763,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9876,284400.0,1,3,2,84487,1,1689783,0,0.0,0
1048832,0,0,0,1,0,1,9682,-9909,284400.0,1,3,2,84488,1,1689803,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9917,284400.0,1,3,2,84489,1,1689823,0,0.0,0
1048832,0,0,0,1,0,1,9697,-9928,284400.0,1,3,2,84490,1,1689843,0,0.0,0
1048832,0,0,0,1,0,1,9705,-9913,284400.0,1,3,2,84491,1,1689863,0,0.0,0
1048832,0,0,0,1,0,1,9720,-9915,284400.0,1,3,2,84492,1,1689883,0,0.0,0
1048832,0,0,0,1,0,1,9711,-9901,284400.0,1,3,2,84493,1,1689903,0,0.0,0
1048832,0,0,0,1,0,1,9695,-9884,284400.0,1,3,2,84494,1,1689923,0,0.0,0
1048832,0,0,0,1,0,1,9730,-9899,284400.0,1,3,2,84495,1,1689943,0,0.0,0
1048832,0,0,0,1,0,1,9699,-9886,284400.0,1,3,2,84496,1,1689963,0,0.0,0
1048832,0,0,0,1,0,1,9695,-9882,284400.0,1,3,2,84497,1,1689983,0,0.0,0
1048832,0,0,0,1,0,1,9734,-9911,284400.0,1,3,2,84498,1,1690003,0,0.0,0
1048832,0,0,0,1,0,1,9703,-9928,284400.0,1,3,2,84499,1,1690023,0,0.0,0
1048832,0,0,0,1,0,1,9688,-9930,284400.0,1,3,2,84500,1,1690043,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9911,284400.0,1,3,2,84501,1,1690063,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9913,284400.0,1,3,2,84502,1,1690083,0,0.0,0
1048832,0,0,0,1,0,1,9713,-9873,284400.0,1,3,2,84503,1,1690103,0,0.0,0
1048832,0,0,0,1,0,1,9720,-9876,284400.0,1,3,2,84504,1,1690123,0,0.0,0
1048832,0,0,0,1,0,1,9676,-9892,284400.0,1,3,2,84505,1,1690143,0,0.0,0
1048832,0,0,0,1,0,1,9703,-9897,284400.0,1,3,2,84506,1,1690163,0,0.0,0
1048832,0,0,0,1,0,1,9732,-9917,284400.0,1,3,2,84507,1,1690183,0,0.0,0
1048832,0,0,0,1,0,1,9688,-9932,284400.0,1,3,2,84508,1,1690203,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9917,284400.0,1,3,2,84509,1,1690223,0,0.0,0
1048832,0,0,0,1,0,1,9736,-9909,284400.0,1,3,2,84510,1,1690243,0,0.0,0
1048832,0,0,0,1,0,1,9699,-9905,284400.0,1,3,2,84511,1,1690263,0,0.0,0
1048832,0,0,0,1,0,1,9697,-9901,284400.0,1,3,2,84512,1,1690283,0,0.0,0
1048832,0,0,0,1,0,1,9713,-9876,284400.0,1,3,2,84513,1,1690303,0,0.0,0
1048832,0,0,0,1,0,1,9688,-9884,284400.0,1,3,2,84514,1,1690323,0,0.0,0
1048832,0,0,0,1,0,1,9720,-9901,284400.0,1,3,2,84515,1,1690343,0,0.0,0
1048832,0,0,0,1,0,1,9716,-9899,284400.0,1,3,2,84516,1,1690363,0,0.0,0
1048832,0,0,0,1,0,1,9670,-9920,284400.0,1,3,2,84517,1,1690383,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9915,284400.0,1,3,2,84518,1,1690403,0,0.0,0
1048832,0,0,0,1,0,1,9718,-9894,284400.0,1,3,2,84519,1,1690423,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9886,284400.0,1,3,2,84520,1,1690443,0,0.0,0
1048832,0,0,0,1,0,1,9720,-9905,284400.0,1,3,2,84521,1,1690463,0,0.0,0
1048832,0,0,0,1,0,1,9707,-9876,284400.0,1,3,2,84522,1,1690483,0,0.0,0
1048832,0,0,0,1,0,1,9699,-9892,284400.0,1,3,2,84523,1,1690503,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9911,284400.0,1,3,2,84524,1,1690523,0,0.0,0
1048832,0,0,0,1,0,1,9711,-9913,284400.0,1,3,2,84525,1,1690543,0,0.0,0
1048832,0,0,0,1,0,1,9690,-9917,284400.0,1,3,2,84526,1,1690563,0,0.0,0
1048832,0,0,0,1,0,1,9724,-9924,284400.0,1,3,2,84527,1,1690583,0,0.0,0
1048832,0,0,0,1,0,1,9713,-9917,284400.0,1,3,2,84528,1,1690603,0,0.0,0
1048832,0,0,0,1,0,1,9672,-9888,284400.0,1,3,2,84529,1,1690623,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9886,284400.0,1,3,2,84530,1,1690643,0,0.0,0
1048832,0,0,0,1,0,1,9718,-9897,284400.0,1,3,2,84531,1,1690663,0,0.0,0
1048832,0,0,0,1,0,1,9695,-9876,284400.0,1,3,2,84532,1,1690683,0,0.0,0
1048832,0,0,0,1,0,1,9722,-9926,284400.0,1,3,2,84533,1,1690703,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9932,284400.0,1,3,2,84534,1,1690723,0,0.0,0
1048832,0,0,0,1,0,1,9699,-9924,284400.0,1,3,2,84535,1,1690743,0,0.0,0
1048832,0,0,0,1,0,1,9732,-9905,284400.0,1,3,2,84536,1,1690763,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9909,284400.0,1,3,2,84537,1,1690783,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9888,284400.0,1,3,2,84538,1,1690803,0,0.0,0
1048832,0,0,0,1,0,1,9728,-9880,284400.0,1,3,2,84539,1,1690823,0,0.0,0
1048832,0,0,0,1,0,1,9707,-9894,284400.0,1,3,2,84540,1,1690843,0,0.0,0
1048832,0,0,0,1,0,1,9674,-9901,284400.0,1,3,2,84541,1,1690863,0,0.0,0
1048832,0,0,0,1,0,1,9716,-9899,284400.0,1,3,2,84542,1,1690883,0,0.0,0
1048832,0,0,0,1,0,1,9711,-9934,284400.0,1,3,2,84543,1,1690903,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9926,284400.0,1,3,2,84544,1,1690923,0,0.0,0
1048832,0,0,0,1,0,1,9718,-9917,284400.0,1,3,2,84545,1,1690943,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9899,284400.0,1,3,2,84546,1,1690963,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9907,284400.0,1,3,2,84547,1,1690983,0,0.0,0
1048832,0,0,0,1,0,1,9730,-9882,284400.0,1,3,2,84548,1,1691003,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9882,284400.0,1,3,2,84549,1,1691023,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9905,284400.0,1,3,2,84550,1,1691043,0,0.0,0
1048832,0,0,0,1,0,1,9736,-9905,284400.0,1,3,2,84551,1,1691063,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9913,284400.0,1,3,2,84552,1,1691083,0,0.0,0
1048832,0,0,0,1,0,1,9695,-9917,284400.0,1,3,2,84553,1,1691103,0,0.0,0
1048832,0,0,0,1,0,1,9711,-9897,284400.0,1,3,2,84554,1,1691123,0,0.0,0
1048832,0,0,0,1,0,1,9713,-9882,284400.0,1,3,2,84555,1,1691143,0,0.0,0
1048832,0,0,0,1,0,1,9697,-9888,284400.0,1,3,2,84556,1,1691163,0,0.0,0
1048832,0,0,0,1,0,1,9722,-9884,284400.0,1,3,2,84557,1,1691183,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9886,284400.0,1,3,2,84558,1,1691203,0,0.0,0
1048832,0,0,0,1,0,1,9701,-9922,284400.0,1,3,2,84559,1,1691223,0,0.0,0
1050880,0,0,0,1,1,1,9732,-9932,284400.0,1,3,2,84560,1,1691243,0,0.0,0
1050880,0,0,0,1,1,1,9690,-9926,284400.0,1,3,2,84561,1,1691263,0,0.0,0
1050880,0,0,0,1,1,1,9699,-9907,284400.0,1,3,2,84562,1,1691283,0,0.0,0
1050880,0,0,0,1,1,1,9734,-9913,284400.0,1,3,2,84563,1,1691303,0,0.0,0
1050880,0,0,0,1,1,1,9699,-9888,284400.0,1,3,2,84564,1,1691323,0,0.0,0
1050880,0,0,0,1,1,1,9701,-9884,284400.0,1,3,2,84565,1,1691343,0,0.0,0
1050880,0,0,0,1,1,1,9711,-9890,284400.0,1,3,2,84566,1,1691363,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9890,284400.0,1,3,2,84567,1,1691383,0,0.0,0
1048832,0,0,0,1,0,1,9718,-9890,284400.0,1,3,2,84568,1,1691403,0,0.0,0
1048832,0,0,0,1,0,1,9718,-9928,284400.0,1,3,2,84569,1,1691423,0,0.0,0
1048832,0,0,0,1,0,1,9672,-9915,284400.0,1,3,2,84570,1,1691443,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9899,284400.0,1,3,2,84571,1,1691463,0,0.0,0
1048832,0,0,0,1,0,1,9730,-9899,284400.0,1,3,2,84572,1,1691483,0,0.0,0
