pitch_cur,pitch_rel,pitch_rel_set,rc_ch3
2159,-0.187,-0.196,660
2156,-0.187,-0.196,660
2156,-0.187,-0.196,660
2153,-0.187,-0.196,660
2153,-0.187,-0.196,660
2152,-0.187,-0.196,660
2148,-0.187,-0.196,660
2145,-0.187,-0.196,660
2144,-0.187,-0.196,660
2141,-0.187,-0.196,660
2139,-0.187,-0.196,660
2137,-0.187,-0.196,660
2136,-0.187,-0.196,660
2134,-0.187,-0.196,660
2133,-0.187,-0.196,660
2132,-0.187,-0.196,660
2129,-0.187,-0.196,660
2125,-0.187,-0.196,660
2122,-0.187,-0.196,660
2122,-0.187,-0.196,660
2119,-0.187,-0.196,660
2116,-0.187,-0.196,660
2115,-0.187,-0.196,660
2114,-0.187,-0.196,660
2116,-0.187,-0.196,660
2112,-0.187,-0.196,660
2109,-0.187,-0.196,660
2105,-0.187,-0.196,660
2103,-0.187,-0.196,660
2102,-0.187,-0.196,660
2099,-0.187,-0.196,660
2097,-0.187,-0.196,660
2095,-0.187,-0.196,660
2094,-0.187,-0.196,660
2091,-0.187,-0.196,660
2089,-0.187,-0.196,660
2088,-0.187,-0.196,660
2085,-0.187,-0.196,660
2083,-0.187,-0.196,660
2080,-0.187,-0.196,660
2081,-0.187,-0.196,660
2077,-0.187,-0.196,660
2075,-0.187,-0.196,660
2073,-0.187,-0.196,660
2071,-0.187,-0.196,660
2069,-0.187,-0.196,660
2067,-0.187,-0.196,660
2065,-0.187,-0.196,660
2063,-0.187,-0.196,660
2061,-0.187,-0.196,660
2059,-0.187,-0.196,660
2057,-0.187,-0.196,660
2055,-0.187,-0.196,660
2053,-0.187,-0.196,660
2052,-0.187,-0.196,660
2049,-0.187,-0.196,660
2048,-0.187,-0.196,660
2045,-0.187,-0.196,660
2043,-0.187,-0.196,660
2041,-0.187,-0.196,660
2041,-0.187,-0.196,660
2038,-0.187,-0.196,660
2035,-0.187,-0.196,660
2033,-0.187,-0.196,660
2031,-0.187,-0.196,660
1985,-0.186,-0.196,660
2028,-0.187,-0.196,660
