pitch_cur,pitch_rel,pitch_rel_set,rc_ch3
5104,0.196,0.189,-660
5047,0.196,0.189,-660
5043,0.195,0.189,-660
5002,0.195,0.189,-660
4969,0.195,0.189,-660
4938,0.195,0.189,-660
4907,0.195,0.189,-660
4919,0.194,0.189,-660
4884,0.194,0.189,-660
4855,0.194,0.189,-660
4875,0.194,0.189,-660
4838,0.194,0.189,-660
4810,0.194,0.189,-660
4832,0.193,0.189,-660
4799,0.193,0.189,-660
4819,0.192,0.189,-660
4793,0.192,0.189,-660
4771,0.192,0.189,-660
4754,0.192,0.189,-660
4738,0.192,0.189,-660
4719,0.192,0.189,-660
4748,0.191,0.189,-660
4729,0.191,0.189,-660
4715,0.191,0.189,-660
4704,0.191,0.189,-660
4693,0.191,0.189,-660
4681,0.191,0.189,-660
4710,0.19,0.189,-660
4696,0.19,0.189,-660
4684,0.19,0.189,-660
4676,0.19,0.189,-660
4668,0.19,0.189,-660
4660,0.19,0.189,-660
4652,0.19,0.189,-660
4690,0.19,0.189,-660
4679,0.19,0.189,-660
4669,0.19,0.189,-660
4661,0.19,0.189,-660
4656,0.19,0.189,-660
4652,0.19,0.189,-660
4648,0.19,0.189,-660
4645,0.19,0.189,-660
4641,0.19,0.189,-660
4638,0.19,0.189,-660
4634,0.19,0.189,-660
4630,0.19,0.189,-660
4667,0.189,0.189,-660
4617,0.19,0.189,-660
4660,0.189,0.189,-660
4657,0.189,0.189,-660
4655,0.189,0.189,-660
4608,0.19,0.189,-660
4652,0.189,0.189,-660
4652,0.189,0.189,-660
4651,0.189,0.189,-660
4651,0.189,0.189,-660
4651,0.189,0.189,-660
4652,0.189,0.189,-660
4651,0.189,0.189,-660
4651,0.189,0.189,-660
4652,0.189,0.189,-660
4653,0.189,0.189,-660
4652,0.189,0.189,-660
4652,0.189,0.189,-660
4653,0.189,0.189,-660
4653,0.189,0.189,-660
4653,0.189,0.189,-660
4653,0.189,0.189,-660
4653,0.189,0.189,-660
4654,0.189,0.189,-660
4654,0.189,0.189,-660
4654,0.189,0.189,-660
4655,0.189,0.189,-660
4655,0.189,0.189,-660
4655,0.189,0.189,-660
4656,0.189,0.189,-660
4656,0.189,0.189,-660
4702,0.188,0.189,-660
4656,0.189,0.189,-660
4656,0.189,0.189,-660
4656,0.189,0.189,-660
4654,0.189,0.189,-660
4654,0.189,0.189,-660
4702,0.188,0.189,-660
4656,0.189,0.189,-660
4661,0.189,0.189,-660
4661,0.189,0.189,-660
4662,0.189,0.189,-660
4711,0.188,0.189,-660
4664,0.189,0.189,-660
4666,0.189,0.189,-660
4666,0.189,0.189,-660
4667,0.189,0.189,-660
4668,0.189,0.189,-660
4669,0.189,0.189,-660
4715,0.188,0.189,-660
4669,0.189,0.189,-660
4672,0.189,0.189,-660
4675,0.189,0.189,-660
4675,0.189,0.189,-660
4723,0.188,0.189,-660
4678,0.189,0.189,-660
4681,0.189,0.189,-660
4682,0.189,0.189,-660
4682,0.189,0.189,-660
4730,0.188,0.189,-660
4685,0.189,0.189,-660
4687,0.189,0.189,-660
4688,0.189,0.189,-660
4736,0.188,0.189,-660
4691,0.189,0.189,-660
4692,0.189,0.189,-660
4696,0.189,0.189,-660
4743,0.188,0.189,-660
4744,0.188,0.189,-660
4700,0.189,0.189,-660
4747,0.188,0.189,-660
4704,0.189,0.189,-660
4705,0.189,0.189,-660
4753,0.188,0.189,-660
4707,0.189,0.189,-660
4710,0.189,0.189,-660
4708,0.189,0.189,-660
4710,0.189,0.189,-660
4711,0.189,0.189,-660
4712,0.189,0.189,-660
4710,0.189,0.189,-660
4714,0.189,0.189,-660
4716,0.189,0.189,-660
4719,0.189,0.189,-660
4719,0.189,0.189,-660
4721,0.189,0.189,-660
4722,0.189,0.189,-660
4724,0.189,0.189,-660
4727,0.189,0.189,-660
4773,0.188,0.189,-660
4730,0.189,0.189,-660
4732,0.189,0.189,-660
4733,0.189,0.189,-660
4732,0.189,0.189,-660
4735,0.189,0.189,-660
4737,0.189,0.189,-660
4783,0.188,0.189,-660
4736,0.189,0.189,-660
4740,0.189,0.189,-660
4741,0.189,0.189,-660
4744,0.189,0.189,-660
4745,0.189,0.189,-660
4794,0.188,0.189,-660
4795,0.188,0.189,-660
4750,0.189,0.189,-660
4750,0.189,0.189,-660
4752,0.189,0.189,-660
4753,0.189,0.189,-660
4754,0.189,0.189,-660
4757,0.189,0.189,-660
4756,0.189,0.189,-660
