pitch_cur,pitch_rel,pitch_rel_set,rc_ch3
12045,-0.227,-0.196,0
12004,-0.227,-0.196,0
12047,-0.227,-0.196,0
12048,-0.227,-0.196,0
12050,-0.227,-0.196,0
12053,-0.227,-0.196,0
12057,-0.227,-0.196,0
12058,-0.227,-0.196,0
12059,-0.227,-0.196,0
12062,-0.227,-0.196,0
12021,-0.227,-0.196,0
12022,-0.227,-0.196,0
12024,-0.227,-0.196,0
12025,-0.227,-0.196,0
12072,-0.227,-0.196,0
12072,-0.227,-0.196,0
12076,-0.227,-0.196,0
12079,-0.227,-0.196,0
12081,-0.227,-0.196,0
12083,-0.227,-0.196,0
12086,-0.227,-0.196,0
12091,-0.227,-0.196,0
12093,-0.227,-0.196,0
12047,-0.227,-0.196,0
12095,-0.227,-0.196,0
12094,-0.227,-0.196,0
12098,-0.227,-0.196,0
12054,-0.227,-0.196,0
12058,-0.227,-0.196,0
12103,-0.227,-0.196,0
12060,-0.227,-0.196,0
12108,-0.227,-0.196,0
12111,-0.227,-0.196,0
12071,-0.227,-0.196,0
12069,-0.227,-0.196,0
12070,-0.227,-0.196,0
12122,-0.227,-0.196,0
12122,-0.227,-0.196,0
12123,-0.227,-0.196,0
12125,-0.227,-0.196,0
12126,-0.227,-0.196,0
12085,-0.227,-0.196,0
12132,-0.227,-0.196,0
12086,-0.227,-0.196,0
12134,-0.227,-0.196,0
12136,-0.227,-0.196,0
12142,-0.227,-0.196,0
12098,-0.227,-0.196,0
12147,-0.227,-0.196,0
12100,-0.227,-0.196,0
12150,-0.227,-0.196,0
12149,-0.227,-0.196,0
12105,-0.227,-0.196,0
12108,-0.227,-0.196,0
12158,-0.227,-0.196,0
12117,-0.227,-0.196,0
12158,-0.227,-0.196,0
12159,-0.227,-0.196,0
12165,-0.227,-0.196,0
12168,-0.227,-0.196,0
12166,-0.227,-0.196,0
12121,-0.227,-0.196,0
12172,-0.227,-0.196,0
12128,-0.227,-0.196,0
12172,-0.227,-0.196,0
12172,-0.227,-0.196,0
12133,-0.227,-0.196,0
12142,-0.227,-0.196,0
12143,-0.227,-0.196,0
12142,-0.227,-0.196,0
12192,-0.227,-0.196,0
12188,-0.227,-0.196,0
12189,-0.227,-0.196,0
12196,-0.227,-0.196,0
12197,-0.227,-0.196,0
12200,-0.227,-0.196,0
12157,-0.227,-0.196,0
12200,-0.227,-0.196,0
12200,-0.227,-0.196,0
12159,-0.227,-0.196,0
12209,-0.227,-0.196,0
12208,-0.227,-0.196,0
12210,-0.227,-0.196,0
12212,-0.227,-0.196,0
12172,-0.227,-0.196,0
12172,-0.227,-0.196,0
12173,-0.227,-0.196,0
12177,-0.227,-0.196,0
12228,-0.227,-0.196,0
12227,-0.227,-0.196,0
12225,-0.227,-0.196,0
12230,-0.227,-0.196,0
12187,-0.227,-0.196,0
12189,-0.227,-0.196,0
12239,-0.227,-0.196,0
12191,-0.227,-0.196,0
12240,-0.227,-0.196,0
12195,-0.227,-0.196,0
12244,-0.227,-0.196,0
12249,-0.227,-0.196,0
12248,-0.227,-0.196,0
12247,-0.227,-0.196,0
12251,-0.227,-0.196,0
12256,-0.227,-0.196,0
12259,-0.227,-0.196,0
12260,-0.227,-0.196,0
12265,-0.227,-0.196,0
12264,-0.227,-0.196,0
12223,-0.227,-0.196,0
12273,-0.227,-0.196,0
12229,-0.227,-0.196,0
12226,-0.227,-0.196,0
12227,-0.227,-0.196,0
12276,-0.227,-0.196,0
12275,-0.227,-0.196,0
12234,-0.227,-0.196,0
12284,-0.227,-0.196,0
12286,-0.227,-0.196,0
12285,-0.227,-0.196,0
12246,-0.227,-0.196,0
12246,-0.227,-0.196,0
12293,-0.227,-0.196,0
12296,-0.227,-0.196,0
12253,-0.227,-0.196,0
12254,-0.227,-0.196,0
12301,-0.227,-0.196,0
12305,-0.227,-0.196,0
12264,-0.227,-0.196,0
12308,-0.227,-0.196,0
12266,-0.227,-0.196,0
12272,-0.227,-0.196,0
12315,-0.227,-0.196,0
12317,-0.227,-0.196,0
12277,-0.227,-0.196,0
12277,-0.227,-0.196,0
12323,-0.227,-0.196,0
12323,-0.227,-0.196,0
12324,-0.227,-0.196,0
12283,-0.227,-0.196,0
12287,-0.227,-0.196,0
12291,-0.227,-0.196,0
12294,-0.227,-0.196,0
12291,-0.227,-0.196,0
12292,-0.227,-0.196,0
12294,-0.227,-0.196,0
12297,-0.227,-0.196,0
12303,-0.227,-0.196,0
12306,-0.227,-0.196,0
12308,-0.227,-0.196,0
12307,-0.227,-0.196,0
12357,-0.227,-0.196,0
12310,-0.227,-0.196,0
12358,-0.227,-0.196,0
12360,-0.227,-0.196,0
12318,-0.227,-0.196,0
12321,-0.227,-0.196,0
12365,-0.227,-0.196,0
12368,-0.227,-0.196,0
12328,-0.227,-0.196,0
12374,-0.227,-0.196,0
12373,-0.227,-0.196,0
12332,-0.227,-0.196,0
12334,-0.227,-0.196,0
12336,-0.227,-0.196,0
12341,-0.227,-0.196,0
12383,-0.227,-0.196,0
12340,-0.227,-0.196,0
12382,-0.227,-0.196,0
12344,-0.227,-0.196,0
12396,-0.227,-0.196,0
12348,-0.227,-0.196,0
12357,-0.227,-0.196,0
12357,-0.227,-0.196,0
12359,-0.227,-0.196,0
12359,-0.227,-0.196,0
12406,-0.227,-0.196,0
12367,-0.227,-0.196,0
12369,-0.227,-0.196,0
12413,-0.227,-0.196,0
12414,-0.227,-0.196,0
12374,-0.227,-0.196,0
12373,-0.227,-0.196,0
12378,-0.227,-0.196,0
12381,-0.227,-0.196,0
12427,-0.227,-0.196,0
12377,-0.227,-0.196,0
12427,-0.227,-0.196,0
12383,-0.227,-0.196,0
12386,-0.227,-0.196,0
12386,-0.227,-0.196,0
12390,-0.227,-0.196,0
12439,-0.227,-0.196,0
12438,-0.227,-0.196,0
12394,-0.227,-0.196,0
12399,-0.227,-0.196,0
12446,-0.227,-0.196,0
12450,-0.227,-0.196,0
12408,-0.227,-0.196,0
12408,-0.227,-0.196,0
12411,-0.227,-0.196,0
12453,-0.227,-0.196,0
12414,-0.227,-0.196,0
12416,-0.227,-0.196,0
12416,-0.227,-0.196,0
12418,-0.227,-0.196,0
12467,-0.227,-0.196,0
12469,-0.227,-0.196,0
12423,-0.227,-0.196,0
12427,-0.227,-0.196,0
12431,-0.227,-0.196,0
12433,-0.227,-0.196,0
12433,-0.227,-0.196,0
12434,-0.227,-0.196,0
12484,-0.227,-0.196,0
12485,-0.227,-0.196,0
12438,-0.227,-0.196,0
12443,-0.227,-0.196,0
12446,-0.227,-0.196,0
12451,-0.227,-0.196,0
12450,-0.227,-0.196,0
12454,-0.227,-0.196,0
12502,-0.227,-0.196,0
12500,-0.227,-0.196,0
12502,-0.227,-0.196,0
12461,-0.227,-0.196,0
12465,-0.227,-0.196,0
12466,-0.227,-0.196,0
12462,-0.227,-0.196,0
12511,-0.227,-0.196,0
12469,-0.227,-0.196,0
12474,-0.227,-0.196,0
12477,-0.227,-0.196,0
12523,-0.227,-0.196,0
12477,-0.227,-0.196,0
12481,-0.227,-0.196,0
12486,-0.227,-0.196,0
12531,-0.227,-0.196,0
12489,-0.227,-0.196,0
12491,-0.227,-0.196,0
12535,-0.227,-0.196,0
12539,-0.227,-0.196,0
12492,-0.227,-0.196,0
12493,-0.227,-0.196,0
12498,-0.227,-0.196,0
12545,-0.227,-0.196,0
12545,-0.227,-0.196,0
12546,-0.227,-0.196,0
12505,-0.227,-0.196,0
12506,-0.227,-0.196,0
12552,-0.227,-0.196,0
12554,-0.227,-0.196,0
12511,-0.227,-0.196,0
12515,-0.227,-0.196,0
12563,-0.227,-0.196,0
12519,-0.227,-0.196,0
12520,-0.227,-0.196,0
12525,-0.227,-0.196,0
12571,-0.227,-0.196,0
12526,-0.227,-0.196,0
12530,-0.227,-0.196,0
12531,-0.227,-0.196,0
12535,-0.227,-0.196,0
12538,-0.227,-0.196,0
12539,-0.227,-0.196,0
12542,-0.227,-0.196,0
12543,-0.227,-0.196,0
12545,-0.227,-0.196,0
12546,-0.227,-0.196,0
12551,-0.227,-0.196,0
12555,-0.227,-0.196,0
12553,-0.227,-0.196,0
12551,-0.227,-0.196,0
12557,-0.227,-0.196,0
12561,-0.227,-0.196,0
12563,-0.227,-0.196,0
12564,-0.227,-0.196,0
12567,-0.227,-0.196,0
12570,-0.227,-0.196,0
12572,-0.227,-0.196,0
12571,-0.227,-0.196,0
12572,-0.227,-0.196,0
12577,-0.227,-0.196,0
12578,-0.227,-0.196,0
12581,-0.227,-0.196,0
12627,-0.227,-0.196,0
12585,-0.227,-0.196,0
12587,-0.227,-0.196,0
12634,-0.227,-0.196,0
12588,-0.227,-0.196,0
12636,-0.227,-0.196,0
12593,-0.227,-0.196,0
12596,-0.227,-0.196,0
12599,-0.227,-0.196,0
12601,-0.227,-0.196,0
12599,-0.227,-0.196,0
12605,-0.227,-0.196,0
12605,-0.227,-0.196,0
12606,-0.227,-0.196,0
12609,-0.227,-0.196,0
12614,-0.227,-0.196,0
12613,-0.227,-0.196,0
12616,-0.227,-0.196,0
12620,-0.227,-0.196,0
12622,-0.227,-0.196,0
12664,-0.227,-0.196,0
12621,-0.227,-0.196,0
12622,-0.227,-0.196,0
12626,-0.227,-0.196,0
12628,-0.227,-0.196,0
12632,-0.227,-0.196,0
12636,-0.227,-0.196,0
12637,-0.227,-0.196,0
12638,-0.227,-0.196,0
12641,-0.227,-0.196,0
12643,-0.227,-0.196,0
12644,-0.227,-0.196,0
12646,-0.227,-0.196,0
12646,-0.227,-0.196,0
12695,-0.227,-0.196,0
12652,-0.227,-0.196,0
12653,-0.227,-0.196,0
12654,-0.227,-0.196,0
12659,-0.227,-0.196,0
12660,-0.227,-0.196,0
12663,-0.227,-0.196,0
12666,-0.227,-0.196,0
12667,-0.227,-0.196,0
12668,-0.227,-0.196,0
12671,-0.227,-0.196,0
12670,-0.227,-0.196,0
12673,-0.227,-0.196,0
12674,-0.227,-0.196,0
12677,-0.227,-0.196,0
12679,-0.227,-0.196,0
12682,-0.227,-0.196,0
12685,-0.227,-0.196,0
12687,-0.227,-0.196,0
12686,-0.227,-0.196,0
12689,-0.227,-0.196,0
12693,-0.227,-0.196,0
12694,-0.227,-0.196,0
12696,-0.227,-0.196,0
12699,-0.227,-0.196,0
12699,-0.227,-0.196,0
12702,-0.227,-0.196,0
12704,-0.227,-0.196,0
12705,-0.227,-0.196,0
12707,-0.227,-0.196,0
12710,-0.227,-0.196,0
12713,-0.227,-0.196,0
12712,-0.227,-0.196,0
12716,-0.227,-0.196,0
12716,-0.227,-0.196,0
12717,-0.227,-0.196,0
12720,-0.227,-0.196,0
12724,-0.227,-0.196,0
12725,-0.227,-0.196,0
12727,-0.227,-0.196,0
12728,-0.227,-0.196,0
12732,-0.227,-0.196,0
12733,-0.227,-0.196,0
12736,-0.227,-0.196,0
12738,-0.227,-0.196,0
12741,-0.227,-0.196,0
12740,-0.227,-0.196,0
12743,-0.227,-0.196,0
12744,-0.227,-0.196,0
12748,-0.227,-0.196,0
12750,-0.227,-0.196,0
12751,-0.227,-0.196,0
