shoot_mode,trigger_spd,trigger_spd_set,trigger_ecd_fdb,trigger_ecd_set,bullet_cnt,trigger_cur,trigger_sw,reverse_flag,local_heat,referee_heat
2,5.268,-8000.0,79348,0,0,-8000,0,0,0.0,0
2,-7.35,-8000.0,73208,0,0,-8000,0,0,0.0,0
2,-19.074,-8000.0,55933,0,0,-8000,0,0,0.0,0
2,-31.387,-8000.0,34090,0,0,-8000,0,0,0.0,0
2,-43.672,1717.799,-6420,0,0,8000,0,0,0.0,0
2,-45.896,8000.0,-49626,0,0,8000,0,0,0.0,0
2,-27.9,8000.0,-76706,0,0,8000,0,0,0.0,0
2,-9.058,8000.0,-86004,0,0,8000,0,0,0.0,0
2,3.604,8000.0,-83278,0,0,8000,0,0,0.0,0
2,14.769,8000.0,-69934,0,0,8000,0,0,0.0,0
2,25.971,8000.0,-46095,0,0,8000,0,0,0.0,0
2,37.585,6505.247,-17953,0,0,8000,0,0,0.0,0
2,47.479,-8000.0,26187,0,0,-8000,0,0,0.0,0
2,39.16,-8000.0,63992,0,0,-8000,0,0,0.0,0
2,19.702,-8000.0,75488,0,0,-8000,0,0,0.0,0
2,3.698,-8000.0,80174,0,0,-8000,0,0,0.0,0
2,-8.8,-8000.0,72869,0,0,-8000,0,0,0.0,0
2,-20.572,-8000.0,54461,0,0,-8000,0,0,0.0,0
2,-32.544,-8000.0,31265,0,0,-8000,0,0,0.0,0
2,-45.142,3364.175,-10175,0,0,8000,0,0,0.0,0
2,-44.501,8000.0,-52382,0,0,8000,0,0,0.0,0
2,-25.034,8000.0,-77422,0,0,8000,0,0,0.0,0
2,-7.326,8000.0,-85378,0,0,8000,0,0,0.0,0
2,5.161,8000.0,-81339,0,0,8000,0,0,0.0,0
2,16.177,8000.0,-66774,0,0,8000,0,0,0.0,0
2,27.299,8000.0,-41801,0,0,8000,0,0,0.0,0
2,38.926,1495.535,-4196,0,0,8000,0,0,0.0,0
2,43.805,-8000.0,36960,0,0,-8000,0,0,0.0,0
2,29.743,-8000.0,65840,0,0,-8000,0,0,0.0,0
2,11.704,-8000.0,77676,0,0,-8000,0,0,0.0,0
2,-2.205,-8000.0,76201,0,0,-8000,0,0,0.0,0
2,-14.055,-8000.0,63633,0,0,-8000,0,0,0.0,0
2,-25.778,-8000.0,40175,0,0,-8000,0,0,0.0,0
2,-37.9,-2960.167,4895,0,0,-8000,0,0,0.0,0
2,-45.482,8000.0,-39562,0,0,8000,0,0,0.0,0
2,-30.991,8000.0,-69327,0,0,8000,0,0,0.0,0
2,-10.956,8000.0,-81051,0,0,8000,0,0,0.0,0
2,2.427,8000.0,-79758,0,0,8000,0,0,0.0,0
2,13.525,8000.0,-67965,0,0,8000,0,0,0.0,0
2,24.646,8000.0,-45698,0,0,8000,0,0,0.0,0
2,35.873,4258.211,-12783,0,0,8000,0,0,0.0,0
2,44.494,-8000.0,38608,0,0,-8000,0,0,0.0,0
2,33.812,-8000.0,71399,0,0,-8000,0,0,0.0,0
2,15.229,-8000.0,95297,0,0,-8000,0,0,0.0,0
2,0.593,-8000.0,96767,0,0,-8000,0,0,0.0,0
2,-11.438,-8000.0,86862,0,0,-8000,0,0,0.0,0
2,-23.171,-8000.0,65917,0,0,-8000,0,0,0.0,0
2,-35.125,-8000.0,33650,0,0,-8000,0,0,0.0,0
2,-47.152,3152.096,-10011,0,0,8000,0,0,0.0,0
2,-46.86,8000.0,-56171,0,0,8000,0,0,0.0,0
2,-26.766,8000.0,-82165,0,0,8000,0,0,0.0,0
2,-7.842,8000.0,-90618,0,0,8000,0,0,0.0,0
2,4.682,8000.0,-86781,0,0,8000,0,0,0.0,0
2,15.72,8000.0,-72423,0,0,8000,0,0,0.0,0
2,26.81,8000.0,-47980,0,0,8000,0,0,0.0,0
2,38.154,4177.296,-12574,0,0,8000,0,0,0.0,0
2,46.64,-8000.0,30621,0,0,-8000,0,0,0.0,0
2,35.89,-8000.0,58475,0,0,-8000,0,0,0.0,0
2,16.262,-8000.0,74949,0,0,-8000,0,0,0.0,0
2,0.767,-8000.0,76806,0,0,-8000,0,0,0.0,0
2,-11.057,-8000.0,67312,0,0,-8000,0,0,0.0,0
2,-22.751,-8000.0,46729,0,0,-8000,0,0,0.0,0
2,-34.898,-6565.344,14854,0,0,-8000,0,0,0.0,0
2,-45.301,8000.0,-26793,0,0,8000,0,0,0.0,0
2,-35.377,8000.0,-60919,0,0,8000,0,0,0.0,0
