evt_dial_neg,evt_dial_pos,evt_s0_not_down,evt_vt03_online,fric1_rpm,fric2_rpm,fric_set,rc_s0,rc_s1,seq,tick_ms,trigger_cur,trigger_spd_set,vt03_toe
0,0,1,1,9425,-9629,97300.0,3,2,165874,3317523,-188,0.0,0
0,0,1,1,9423,-9601,97300.0,3,2,165875,3317543,-188,0.0,0
0,0,1,1,9429,-9583,97300.0,3,2,165876,3317563,-188,0.0,0
0,0,1,1,9429,-9620,97300.0,3,2,165877,3317583,-188,0.0,0
0,0,1,1,9433,-9591,97300.0,3,2,165878,3317603,-188,0.0,0
0,0,1,1,9429,-9627,97300.0,3,2,165879,3317623,-188,0.0,0
0,0,1,1,9410,-9593,97300.0,3,2,165880,3317643,-188,0.0,0
0,0,1,1,9408,-9591,97300.0,3,2,165881,3317663,-188,0.0,0
0,0,1,1,9402,-9618,97300.0,3,2,165882,3317683,-187,0.0,0
0,0,1,1,9402,-9595,97300.0,3,2,165883,3317703,2924,15.0,0
0,0,1,1,9425,-9635,97300.0,3,2,165884,3317723,3723,15.0,0
0,0,1,1,9412,-9585,97300.0,3,2,165885,3317743,3996,15.0,0
0,0,1,1,9400,-9612,97300.0,3,2,165886,3317763,3807,15.0,0
0,1,1,1,9379,-9597,97900.0,3,2,165887,3317783,3416,15.0,0
0,1,1,1,9366,-9583,99900.0,3,2,165888,3317803,2892,15.0,0
0,1,1,1,9379,-9608,101900.0,3,2,165889,3317823,-1031,0.0,0
0,1,1,1,9387,-9557,103900.0,3,2,165890,3317843,-1284,0.0,0
0,1,1,1,9400,-9601,105900.0,3,2,165891,3317863,-1050,0.0,0
0,1,1,1,9406,-9616,107900.0,3,2,165892,3317883,-539,0.0,0
0,1,1,1,9408,-9591,109900.0,3,2,165893,3317903,156,0.0,0
0,1,1,1,9408,-9622,111900.0,3,2,165894,3317923,159,0.0,0
0,1,1,1,9414,-9572,113900.0,3,2,165895,3317943,156,0.0,0
0,1,1,1,9408,-9612,115900.0,3,2,165896,3317963,153,0.0,0
0,1,1,1,9416,-9622,117900.0,3,2,165897,3317983,154,0.0,0
0,1,1,1,9441,-9595,119900.0,3,2,165898,3318003,153,0.0,0
0,0,1,1,9425,-9629,120300.0,3,2,165899,3318023,153,0.0,0
0,0,1,1,9425,-9574,120300.0,3,2,165900,3318043,155,0.0,0
0,0,1,1,9429,-9618,120300.0,3,2,165901,3318063,153,0.0,0
0,0,1,1,9418,-9606,120300.0,3,2,165902,3318083,153,0.0,0
0,0,1,1,9431,-9612,120300.0,3,2,165903,3318103,153,0.0,0
0,0,1,1,9448,-9604,120300.0,3,2,165904,3318123,153,0.0,0
0,0,1,1,9441,-9591,120300.0,3,2,165905,3318143,155,0.0,0
0,0,1,1,9443,-9635,120300.0,3,2,165906,3318163,154,0.0,0
0,0,1,1,9425,-9597,120300.0,3,2,165907,3318183,154,0.0,0
0,0,1,1,9420,-9618,120300.0,3,2,165908,3318203,154,0.0,0
0,0,1,1,9420,-9591,120300.0,3,2,165909,3318223,154,0.0,0
0,0,1,1,9423,-9606,120300.0,3,2,165910,3318243,154,0.0,0
0,0,1,1,9425,-9631,120300.0,3,2,165911,3318263,154,0.0,0
0,0,1,1,9427,-9597,120300.0,3,2,165912,3318283,154,0.0,0
0,0,1,1,9425,-9629,120300.0,3,2,165913,3318303,154,0.0,0
0,0,1,1,9418,-9576,120300.0,3,2,165914,3318323,154,0.0,0
0,0,1,1,9416,-9616,120300.0,3,2,165915,3318343,154,0.0,0
0,0,1,1,9412,-9610,120300.0,3,2,165916,3318363,154,0.0,0
0,0,1,1,9416,-9606,120300.0,3,2,165917,3318383,156,0.0,0
0,0,1,1,9418,-9620,120300.0,3,2,165918,3318403,154,0.0,0
0,0,1,1,9414,-9589,120300.0,3,2,165919,3318423,154,0.0,0
0,0,1,1,9406,-9635,120300.0,3,2,165920,3318443,154,0.0,0
0,0,1,1,9397,-9599,120300.0,3,2,165921,3318463,154,0.0,0
0,0,1,1,9389,-9614,120300.0,3,2,165922,3318483,154,0.0,0
0,0,1,1,9400,-9601,120300.0,3,2,165923,3318503,154,0.0,0
0,1,1,1,9402,-9597,121300.0,3,2,165924,3318523,154,0.0,0
0,1,1,1,9404,-9631,123300.0,3,2,165925,3318543,3562,15.0,0
0,1,1,1,9404,-9595,125300.0,3,2,165926,3318563,4166,15.0,0
0,1,1,1,9404,-9618,127300.0,3,2,165927,3318583,4247,15.0,0
0,1,1,1,9372,-9581,129300.0,3,2,165928,3318603,3950,15.0,0
0,1,1,1,9381,-9578,131300.0,3,2,165929,3318623,3503,15.0,0
0,1,1,1,9379,-9614,133300.0,3,2,165930,3318643,-242,0.0,0
0,1,1,1,9402,-9576,135300.0,3,2,165931,3318663,-997,0.0,0
0,1,1,1,9406,-9601,137300.0,3,2,165932,3318683,-1042,0.0,0
0,1,1,1,9412,-9587,139300.0,3,2,165933,3318703,-818,0.0,0
0,1,1,1,9416,-9581,141300.0,3,2,165934,3318723,-368,0.0,0
0,1,1,1,9418,-9624,143300.0,3,2,165935,3318743,158,0.0,0
0,1,1,1,9416,-9591,145300.0,3,2,165936,3318763,200,0.0,0
0,1,1,1,9427,-9614,147300.0,3,2,165937,3318783,198,0.0,0
0,1,1,1,9435,-9601,149300.0,3,2,165938,3318803,197,0.0,0
0,1,1,1,9435,-9597,151300.0,3,2,165939,3318823,202,0.0,0
0,1,1,1,9433,-9629,153300.0,3,2,165940,3318843,226,0.0,0
0,1,1,1,9416,-9595,155300.0,3,2,165941,3318863,215,0.0,0
0,1,1,1,9412,-9624,157300.0,3,2,165942,3318883,207,0.0,0
0,1,1,1,9423,-9593,159300.0,3,2,165943,3318903,207,0.0,0
0,1,1,1,9423,-9620,161300.0,3,2,165944,3318923,207,0.0,0
0,0,1,1,9427,-9627,161600.0,3,2,165945,3318943,207,0.0,0
0,0,1,1,9420,-9593,161600.0,3,2,165946,3318963,207,0.0,0
0,0,1,1,9408,-9631,161600.0,3,2,165947,3318983,209,0.0,0
0,0,1,1,9404,-9589,161600.0,3,2,165948,3319003,207,0.0,0
0,0,1,1,9397,-9639,161600.0,3,2,165949,3319023,207,0.0,0
0,0,1,1,9400,-9599,161600.0,3,2,165950,3319043,207,0.0,0
0,0,1,1,9404,-9612,161600.0,3,2,165951,3319063,207,0.0,0
0,0,1,1,9404,-9606,161600.0,3,2,165952,3319083,207,0.0,0
0,0,1,1,9406,-9599,161600.0,3,2,165953,3319103,207,0.0,0
0,0,1,1,9408,-9635,161600.0,3,2,165954,3319123,207,0.0,0
0,0,1,1,9387,-9597,161600.0,3,2,165955,3319143,207,0.0,0
0,0,1,1,9383,-9627,161600.0,3,2,165956,3319163,207,0.0,0
0,0,1,1,9404,-9591,161600.0,3,2,165957,3319183,207,0.0,0
0,0,1,1,9404,-9618,161600.0,3,2,165958,3319203,207,0.0,0
0,0,1,1,9404,-9624,161600.0,3,2,165959,3319223,207,0.0,0
0,0,1,1,9410,-9593,161600.0,3,2,165960,3319243,207,0.0,0
0,0,1,1,9387,-9631,161600.0,3,2,165961,3319263,207,0.0,0
0,0,1,1,9391,-9585,161600.0,3,2,165962,3319283,209,0.0,0
0,0,1,1,9402,-9631,161600.0,3,2,165963,3319303,208,0.0,0
0,0,1,1,9397,-9601,161600.0,3,2,165964,3319323,208,0.0,0
0,1,1,1,9414,-9597,163600.0,3,2,165965,3319343,208,0.0,0
0,1,1,1,9416,-9606,165600.0,3,2,165966,3319363,208,0.0,0
0,1,1,1,9414,-9595,167600.0,3,2,165967,3319383,3787,15.0,0
0,1,1,1,9410,-9629,169600.0,3,2,165968,3319403,3958,15.0,0
0,1,1,1,9416,-9587,171600.0,3,2,165969,3319423,3782,15.0,0
0,1,1,1,9400,-9601,173600.0,3,2,165970,3319443,3429,15.0,0
0,1,1,1,9418,-9585,175600.0,3,2,165971,3319463,3004,15.0,0
0,1,1,1,9416,-9564,177600.0,3,2,165972,3319483,-901,0.0,0
0,1,1,1,9427,-9616,179600.0,3,2,165973,3319503,-1154,0.0,0
0,1,1,1,9410,-9589,181600.0,3,2,165974,3319523,-1065,0.0,0
0,1,1,1,9412,-9583,183600.0,3,2,165975,3319543,-681,0.0,0
0,1,1,1,9414,-9612,185600.0,3,2,165976,3319563,-60,0.0,0
0,1,1,1,9410,-9572,187600.0,3,2,165977,3319583,145,0.0,0
0,1,1,1,9412,-9627,189600.0,3,2,165978,3319603,116,0.0,0
0,0,1,1,9418,-9608,191400.0,3,2,165979,3319623,109,0.0,0
0,0,1,1,9414,-9601,191400.0,3,2,165980,3319643,110,0.0,0
0,0,1,1,9406,-9608,191400.0,3,2,165981,3319663,110,0.0,0
0,0,1,1,9391,-9597,191400.0,3,2,165982,3319683,111,0.0,0
0,0,1,1,9385,-9635,191400.0,3,2,165983,3319703,110,0.0,0
0,0,1,1,9397,-9581,191400.0,3,2,165984,3319723,110,0.0,0
0,0,1,1,9404,-9612,191400.0,3,2,165985,3319743,110,0.0,0
0,0,1,1,9400,-9599,191400.0,3,2,165986,3319763,111,0.0,0
0,0,1,1,9404,-9608,191400.0,3,2,165987,3319783,110,0.0,0
0,0,1,1,9389,-9627,191400.0,3,2,165988,3319803,110,0.0,0
0,0,1,1,9387,-9578,191400.0,3,2,165989,3319823,110,0.0,0
0,0,1,1,9397,-9616,191400.0,3,2,165990,3319843,110,0.0,0
0,0,1,1,9404,-9591,191400.0,3,2,165991,3319863,110,0.0,0
0,0,1,1,9406,-9616,191400.0,3,2,165992,3319883,110,0.0,0
0,0,1,1,9410,-9622,191400.0,3,2,165993,3319903,111,0.0,0
0,0,1,1,9410,-9587,191400.0,3,2,165994,3319923,111,0.0,0
0,0,1,1,9389,-9618,191400.0,3,2,165995,3319943,111,0.0,0
0,0,1,1,9400,-9589,191400.0,3,2,165996,3319963,111,0.0,0
0,0,1,1,9404,-9629,191400.0,3,2,165997,3319983,111,0.0,0
0,0,1,1,9406,-9589,191400.0,3,2,165998,3320003,111,0.0,0
0,0,1,1,9427,-9595,191400.0,3,2,165999,3320023,111,0.0,0
0,0,1,1,9423,-9618,191400.0,3,2,166000,3320043,111,0.0,0
0,1,1,1,9404,-9593,191900.0,3,2,166001,3320063,111,0.0,0
0,1,1,1,9408,-9639,193900.0,3,2,166002,3320083,111,0.0,0
0,1,1,1,9408,-9583,195900.0,3,2,166003,3320103,111,0.0,0
0,1,1,1,9412,-9610,197900.0,3,2,166004,3320123,111,0.0,0
0,1,1,1,9435,-9608,199900.0,3,2,166005,3320143,111,0.0,0
0,1,1,1,9431,-9606,201900.0,3,2,166006,3320163,111,0.0,0
0,1,1,1,9427,-9633,203900.0,3,2,166007,3320183,111,0.0,0
0,1,1,1,9425,-9578,205900.0,3,2,166008,3320203,3223,15.0,0
0,1,1,1,9429,-9612,207900.0,3,2,166009,3320223,3879,15.0,0
0,1,1,1,9414,-9591,209900.0,3,2,166010,3320243,3955,15.0,0
0,1,1,1,9420,-9616,211900.0,3,2,166011,3320263,3725,15.0,0
0,1,1,1,9429,-9591,213900.0,3,2,166012,3320283,3332,15.0,0
0,1,1,1,9418,-9560,215900.0,3,2,166013,3320303,2869,15.0,0
0,1,1,1,9412,-9604,217900.0,3,2,166014,3320323,-1154,0.0,0
0,0,1,1,9393,-9587,219500.0,3,2,166015,3320343,-1355,0.0,0
0,0,1,1,9400,-9591,219500.0,3,2,166016,3320363,-1103,0.0,0
0,0,1,1,9397,-9616,219500.0,3,2,166017,3320383,-662,0.0,0
0,0,1,1,9404,-9564,219500.0,3,2,166018,3320403,-93,0.0,0
0,0,1,1,9404,-9614,219500.0,3,2,166019,3320423,33,0.0,0
0,0,1,1,9402,-9606,219500.0,3,2,166020,3320443,4,0.0,0
0,0,1,1,9404,-9597,219500.0,3,2,166021,3320463,5,0.0,0
0,0,1,1,9389,-9620,219500.0,3,2,166022,3320483,5,0.0,0
0,0,1,1,9381,-9566,219500.0,3,2,166023,3320503,5,0.0,0
0,0,1,1,9397,-9633,219500.0,3,2,166024,3320523,7,0.0,0
0,0,1,1,9402,-9599,219500.0,3,2,166025,3320543,5,0.0,0
0,0,1,1,9404,-9616,219500.0,3,2,166026,3320563,7,0.0,0
0,0,1,1,9408,-9601,219500.0,3,2,166027,3320583,6,0.0,0
0,0,1,1,9408,-9597,219500.0,3,2,166028,3320603,7,0.0,0
0,0,1,1,9395,-9635,219500.0,3,2,166029,3320623,6,0.0,0
0,0,1,1,9402,-9595,219500.0,3,2,166030,3320643,9,0.0,0
0,0,1,1,9404,-9631,219500.0,3,2,166031,3320663,8,0.0,0
0,0,1,1,9414,-9583,219500.0,3,2,166032,3320683,10,0.0,0
0,0,1,1,9412,-9610,219500.0,3,2,166033,3320703,19,0.0,0
0,0,1,1,9410,-9624,219500.0,3,2,166034,3320723,11,0.0,0
0,0,1,1,9406,-9601,219500.0,3,2,166035,3320743,11,0.0,0
0,0,1,1,9412,-9635,219500.0,3,2,166036,3320763,11,0.0,0
0,0,1,1,9408,-9572,219500.0,3,2,166037,3320783,11,0.0,0
0,0,1,1,9414,-9620,219500.0,3,2,166038,3320803,11,0.0,0
0,0,1,1,9439,-9614,219500.0,3,2,166039,3320823,11,0.0,0
0,1,1,1,9431,-9614,220700.0,3,2,166040,3320843,11,0.0,0
0,1,1,1,9433,-9604,222700.0,3,2,166041,3320863,11,0.0,0
0,1,1,1,9429,-9599,224700.0,3,2,166042,3320883,11,0.0,0
0,1,1,1,9429,-9635,226700.0,3,2,166043,3320903,11,0.0,0
0,1,1,1,9420,-9599,228700.0,3,2,166044,3320923,11,0.0,0
0,1,1,1,9446,-9631,230700.0,3,2,166045,3320943,11,0.0,0
0,1,1,1,9437,-9583,232700.0,3,2,166046,3320963,11,0.0,0
0,1,1,1,9441,-9618,234700.0,3,2,166047,3320983,11,0.0,0
0,1,1,1,9431,-9627,236700.0,3,2,166048,3321003,11,0.0,0
0,1,1,1,9429,-9606,238700.0,3,2,166049,3321023,11,0.0,0
0,1,1,1,9420,-9633,240700.0,3,2,166050,3321043,3426,15.0,0
0,1,1,1,9423,-9572,242700.0,3,2,166051,3321063,3926,15.0,0
0,1,1,1,9425,-9614,244700.0,3,2,166052,3321083,3893,15.0,0
0,1,1,1,9423,-9597,246700.0,3,2,166053,3321103,3618,15.0,0
0,0,1,1,9408,-9585,248100.0,3,2,166054,3321123,3212,15.0,0
0,0,1,1,9383,-9610,248100.0,3,2,166055,3321143,-448,0.0,0
0,0,1,1,9372,-9551,248100.0,3,2,166056,3321163,-1210,0.0,0
0,0,1,1,9368,-9616,248100.0,3,2,166057,3321183,-1178,0.0,0
0,0,1,1,9387,-9597,248100.0,3,2,166058,3321203,-722,0.0,0
