ff_b_hat,pitch_cur,pitch_rel,pitch_rel_set,rc_ch3
8109,6855,0.187,0.168,67
8099,6760,0.187,0.167,52
8089,6626,0.187,0.166,22
8079,6505,0.187,0.166,13
8069,6390,0.187,0.166,2
8059,6324,0.186,0.166,0
8049,6277,0.184,0.166,0
8039,6351,0.181,0.166,0
8029,6295,0.179,0.166,0
8019,6217,0.178,0.166,0
8009,6158,0.177,0.166,0
7999,6114,0.177,0.166,0
7989,6039,0.177,0.166,-5
7979,6016,0.176,0.166,-21
7969,5961,0.176,0.166,-28
7959,5877,0.177,0.167,-40
7949,5887,0.176,0.168,-75
7939,5908,0.175,0.17,-91
7929,5946,0.174,0.172,-121
7919,5969,0.174,0.174,-134
7909,6018,0.174,0.177,-162
7899,6181,0.173,0.181,-175
7889,6260,0.173,0.184,-188
7879,6420,0.172,0.188,-210
7869,6583,0.171,0.189,-218
7859,6606,0.171,0.189,-226
7849,6675,0.171,0.189,-224
7839,6749,0.171,0.189,-210
7829,6821,0.171,0.189,-198
7819,6909,0.171,0.189,-181
7809,7034,0.171,0.189,-136
7799,7026,0.172,0.189,-110
7789,7119,0.172,0.189,-67
7779,7231,0.171,0.189,-48
7769,7244,0.172,0.189,-11
7759,7290,0.173,0.189,0
7749,7378,0.173,0.189,0
7739,7453,0.173,0.189,0
7729,7525,0.173,0.189,0
7719,7633,0.172,0.189,12
7709,7649,0.173,0.189,17
7703,7677,0.174,0.189,23
7709,7799,0.173,0.188,26
7719,7796,0.174,0.188,28
7729,7906,0.174,0.187,36
7739,7909,0.174,0.186,43
7749,7857,0.177,0.185,65
7759,7872,0.177,0.184,79
7769,7893,0.177,0.182,101
7779,7928,0.177,0.18,109
7789,7939,0.176,0.178,116
7797,7846,0.177,0.175,133
7803,7824,0.176,0.172,141
7800,7733,0.176,0.169,158
7790,7611,0.176,0.166,166
7780,7452,0.177,0.163,177
7770,7349,0.176,0.159,181
7760,7129,0.177,0.155,185
7750,6945,0.177,0.152,192
7740,6811,0.175,0.148,195
7730,6608,0.174,0.144,200
7720,6345,0.174,0.14,203
7710,6074,0.174,0.136,204
7700,5831,0.174,0.132,203
7690,5685,0.171,0.128,199
7680,5462,0.168,0.124,181
7670,5348,0.164,0.12,162
7660,5182,0.16,0.118,107
7650,5097,0.155,0.116,75
7640,4991,0.151,0.115,22
7630,4959,0.147,0.115,0
7620,4982,0.141,0.115,0
7610,5143,0.134,0.115,-41
7600,5253,0.128,0.116,-64
7590,5445,0.121,0.118,-103
7580,5843,0.111,0.12,-121
7570,6198,0.102,0.122,-155
7561,6741,0.092,0.126,-172
7555,7296,0.082,0.129,-191
7557,7891,0.072,0.134,-224
7567,8541,0.064,0.138,-237
7577,9086,0.059,0.143,-246
7587,9635,0.056,0.148,-242
7597,10107,0.056,0.153,-219
7607,10487,0.059,0.157,-200
7617,10881,0.063,0.161,-177
7627,11361,0.065,0.163,-117
7637,11702,0.07,0.165,-84
7647,11954,0.076,0.166,-25
7657,12039,0.082,0.167,-7
7667,11815,0.091,0.167,0
7677,11616,0.1,0.167,0
7687,11459,0.108,0.167,15
7697,11286,0.117,0.166,51
7705,11017,0.128,0.165,70
7715,10905,0.135,0.163,101
7725,10748,0.143,0.161,114
7735,10393,0.154,0.158,134
7736,9998,0.164,0.155,151
7737,9542,0.175,0.152,161
7743,9094,0.184,0.149,172
7752,8704,0.191,0.145,174
7762,8295,0.197,0.142,175
7772,7967,0.199,0.138,174
7774,7724,0.198,0.135,164
7764,7428,0.197,0.132,154
7754,7259,0.192,0.129,145
7744,7015,0.188,0.126,124
7734,6784,0.184,0.124,112
7724,6480,0.182,0.122,80
7714,6180,0.181,0.12,61
7704,5905,0.179,0.12,28
7694,5686,0.177,0.119,17
7684,5468,0.174,0.119,7
7674,5424,0.169,0.119,0
7664,5328,0.164,0.119,0
7654,5174,0.161,0.119,-20
7644,5149,0.157,0.12,-35
7634,5211,0.151,0.121,-71
7624,5297,0.144,0.122,-89
7614,5413,0.138,0.124,-107
7604,5625,0.131,0.127,-136
7594,5755,0.127,0.129,-146
7584,6001,0.121,0.132,-156
7574,6211,0.118,0.136,-156
7564,6577,0.111,0.139,-144
7554,7048,0.104,0.141,-134
7544,7412,0.098,0.144,-118
7547,7790,0.094,0.146,-72
7557,8012,0.093,0.147,-46
7567,8246,0.093,0.147,-5
7577,8492,0.093,0.147,0
7587,8604,0.096,0.147,0
7597,8866,0.097,0.147,9
7607,9131,0.097,0.147,22
7617,9216,0.1,0.146,49
7627,9353,0.102,0.145,62
7637,9574,0.102,0.144,80
7647,9718,0.103,0.142,86
7657,9897,0.103,0.14,98
7667,10007,0.104,0.138,101
7677,10070,0.105,0.136,104
7687,10097,0.108,0.134,108
7697,10143,0.109,0.132,110
7707,10292,0.108,0.13,116
7717,10274,0.11,0.127,119
7727,10143,0.114,0.125,127
7737,10160,0.115,0.122,133
7747,10085,0.116,0.119,141
7757,9964,0.118,0.116,157
7767,9822,0.121,0.113,165
7777,9718,0.121,0.11,178
7787,9584,0.122,0.106,182
7797,9499,0.121,0.103,186
7807,9370,0.121,0.099,187
7817,9181,0.121,0.095,188
7827,8984,0.121,0.091,189
7837,8769,0.121,0.088,189
7847,8540,0.121,0.084,190
7857,8335,0.12,0.08,192
7867,8049,0.12,0.076,196
7874,7832,0.118,0.072,198
7865,7576,0.117,0.068,201
7855,7372,0.114,0.064,208
7845,6988,0.114,0.06,212
7835,6609,0.114,0.055,220
7825,6383,0.111,0.051,225
7815,6148,0.107,0.046,237
7805,5942,0.102,0.042,246
7795,5763,0.095,0.037,250
7785,5481,0.091,0.031,268
7775,5364,0.083,0.026,275
7765,5301,0.074,0.02,289
7756,5248,0.064,0.014,298
7752,5233,0.053,0.008,313
7751,5396,0.039,0.002,316
7751,5624,0.024,-0.003,314
7751,5863,0.009,-0.009,296
7751,6255,-0.008,-0.015,279
7751,6652,-0.025,-0.02,232
7751,7076,-0.041,-0.025,202
7751,7503,-0.055,-0.028,124
7751,8041,-0.07,-0.03,88
7751,8584,-0.083,-0.032,57
7751,9095,-0.094,-0.032,14
7755,9599,-0.102,-0.032,0
7765,9991,-0.107,-0.032,-13
7775,10319,-0.108,-0.032,-30
7785,10538,-0.106,-0.031,-58
7795,10820,-0.104,-0.03,-70
7805,11177,-0.102,-0.028,-84
7815,11463,-0.099,-0.026,-125
7825,11811,-0.097,-0.023,-148
7835,12134,-0.094,-0.02,-186
7845,12198,-0.092,-0.016,-202
7855,12202,-0.088,-0.012,-228
7865,12270,-0.086,-0.007,-239
7875,12337,-0.084,-0.002,-249
7885,12414,-0.082,0.002,-262
7895,12454,-0.079,0.007,-266
7905,12496,-0.075,0.013,-268
7915,12544,-0.072,0.018,-267
7925,12638,-0.07,0.023,-266
7935,12755,-0.069,0.029,-265
7945,12733,-0.065,0.034,-265
7955,12668,-0.059,0.039,-268
7965,12656,-0.053,0.045,-270
7975,12791,-0.051,0.05,-274
7985,12724,-0.045,0.055,-277
7995,12746,-0.039,0.061,-282
8005,12647,-0.032,0.067,-285
8015,12513,-0.023,0.072,-286
8025,12520,-0.015,0.078,-287
8034,12350,-0.004,0.084,-286
8040,12227,0.006,0.09,-284
8040,12137,0.016,0.095,-284
8040,12039,0.027,0.101,-284
8047,12042,0.036,0.107,-284
8053,11914,0.046,0.112,-284
8054,11811,0.057,0.118,-282
8054,11504,0.072,0.124,-280
8054,11363,0.085,0.129,-279
8054,11362,0.095,0.135,-279
8054,11226,0.107,0.14,-281
8054,11117,0.118,0.146,-282
8054,10893,0.132,0.152,-283
8054,10689,0.145,0.157,-281
8054,10535,0.157,0.163,-280
8054,10331,0.168,0.168,-275
8054,9978,0.182,0.174,-273
8054,9569,0.197,0.179,-270
8054,9327,0.207,0.185,-268
8058,9207,0.214,0.189,-266
8068,9066,0.218,0.189,-259
8078,9086,0.217,0.189,-253
8088,9111,0.215,0.189,-240
8098,9009,0.214,0.189,-231
8108,8959,0.213,0.189,-214
8118,8828,0.213,0.189,-205
8128,8683,0.213,0.189,-196
8138,8634,0.213,0.189,-178
8148,8554,0.212,0.189,-174
8158,8364,0.213,0.189,-166
8168,8395,0.211,0.189,-162
8178,8309,0.21,0.189,-150
8180,8118,0.212,0.189,-144
8170,8014,0.212,0.189,-137
8160,7981,0.21,0.189,-122
8150,7886,0.21,0.189,-111
8140,7883,0.207,0.189,-79
8130,7754,0.207,0.189,-60
8120,7602,0.208,0.189,-18
8110,7473,0.209,0.189,-2
8100,7468,0.207,0.189,0
8090,7349,0.207,0.189,0
8080,7368,0.205,0.189,0
8070,7370,0.203,0.189,16
8060,7201,0.204,0.189,24
8050,7104,0.204,0.188,40
8040,7046,0.203,0.188,47
8030,6882,0.204,0.187,53
8020,6889,0.201,0.185,67
8010,6791,0.2,0.184,75
8000,6640,0.2,0.182,92
7990,6491,0.2,0.18,98
7980,6340,0.2,0.178,104
7970,6257,0.199,0.176,106
7960,6223,0.196,0.174,107
7950,6090,0.194,0.172,109
7940,5892,0.194,0.17,110
7930,5742,0.194,0.168,105
7920,5551,0.194,0.165,99
7910,5434,0.192,0.164,88
7900,5314,0.19,0.162,82
7890,5272,0.187,0.16,76
7880,5206,0.184,0.159,61
7870,5103,0.182,0.158,53
7860,4987,0.181,0.157,42
7850,4925,0.178,0.156,38
7840,4944,0.174,0.155,31
7830,4941,0.171,0.155,26
7820,5054,0.166,0.154,21
7810,5163,0.161,0.154,11
7800,5108,0.159,0.154,7
7790,5132,0.157,0.154,3
7780,5139,0.155,0.154,2
7770,5243,0.152,0.154,0
7760,5182,0.152,0.154,0
7750,5251,0.151,0.154,0
7740,5351,0.148,0.154,0
7730,5403,0.147,0.154,0
7720,5395,0.147,0.154,0
7710,5488,0.145,0.154,0
7700,5488,0.145,0.154,0
7690,5520,0.145,0.154,0
7680,5708,0.142,0.154,0
7670,5832,0.14,0.154,0
7660,5847,0.14,0.154,-7
7650,5857,0.141,0.154,-37
7640,6018,0.139,0.155,-51
7630,6091,0.139,0.156,-79
7620,6194,0.139,0.158,-96
7610,6275,0.14,0.16,-116
7600,6392,0.141,0.163,-155
7590,6541,0.141,0.166,-171
7580,6786,0.141,0.17,-195
7570,7081,0.139,0.174,-203
7560,7186,0.141,0.178,-212
7550,7422,0.142,0.182,-211
7555,7762,0.141,0.187,-206
7565,7905,0.144,0.189,-194
7575,8056,0.147,0.189,-188
7585,8192,0.149,0.189,-176
7595,8400,0.15,0.189,-169
7605,8586,0.151,0.189,-151
7615,8636,0.154,0.189,-144
7625,8817,0.154,0.189,-139
7635,9026,0.154,0.189,-128
7645,9019,0.158,0.189,-123
7655,9039,0.162,0.189,-114
7665,9009,0.167,0.189,-107
7675,8961,0.171,0.189,-90
7685,8998,0.174,0.189,-81
7695,9066,0.176,0.189,-68
7705,8984,0.18,0.189,-38
7715,8875,0.184,0.189,-20
7725,8838,0.187,0.189,0
7735,8807,0.19,0.189,0
7745,8866,0.19,0.189,11
7755,8930,0.189,0.189,26
7765,8884,0.19,0.188,42
7775,8821,0.19,0.187,69
7785,8680,0.193,0.186,82
7795,8576,0.194,0.184,104
7805,8559,0.194,0.182,114
7815,8457,0.194,0.179,141
7825,8376,0.193,0.176,155
7835,8268,0.192,0.173,167
7845,7975,0.194,0.169,185
7849,7804,0.194,0.166,190
7839,7581,0.194,0.162,196
7829,7407,0.193,0.158,197
7819,7210,0.191,0.154,192
7809,6911,0.191,0.15,183
7799,6701,0.19,0.147,170
7789,6473,0.188,0.144,140
7779,6241,0.187,0.141,126
7769,5939,0.187,0.139,90
7759,5655,0.187,0.137,68
7749,5423,0.186,0.136,29
7739,5233,0.184,0.136,18
7729,5124,0.181,0.136,9
7719,5003,0.178,0.136,0
7709,4926,0.174,0.136,0
7699,4898,0.17,0.136,-4
7689,4851,0.166,0.136,-13
7679,4858,0.161,0.136,-25
7669,4846,0.158,0.137,-31
7659,4876,0.154,0.137,-39
7649,4811,0.152,0.138,-65
7639,4950,0.148,0.14,-80
7629,5059,0.144,0.142,-105
7619,5133,0.141,0.144,-119
7609,5257,0.139,0.147,-147
7599,5416,0.137,0.15,-161
7589,5618,0.134,0.153,-176
7579,5747,0.134,0.157,-204
7569,5880,0.135,0.161,-216
7559,6162,0.134,0.166,-232
7549,6390,0.134,0.17,-236
7539,6489,0.137,0.175,-235
7529,6804,0.137,0.18,-228
7519,7071,0.138,0.184,-217
7509,7342,0.138,0.188,-172
7510,7671,0.138,0.189,-145
7520,7886,0.138,0.189,-92
7530,8068,0.14,0.189,-69
7540,8189,0.143,0.189,-24
7550,8303,0.146,0.189,-7
7560,8456,0.148,0.189,0
7570,8603,0.151,0.189,4
7580,8796,0.151,0.189,15
7590,8843,0.154,0.189,36
7600,8787,0.16,0.188,47
7610,8757,0.164,0.187,69
7620,8732,0.168,0.185,80
7630,8633,0.173,0.184,88
7640,8622,0.175,0.182,100
7650,8569,0.177,0.18,103
7660,8433,0.181,0.178,106
7670,8402,0.181,0.175,107
7680,8330,0.182,0.173,108
7690,8265,0.182,0.171,107
7700,8186,0.182,0.169,103
7710,8090,0.182,0.167,88
7720,8032,0.181,0.166,78
7730,7932,0.181,0.164,52
7740,7838,0.181,0.163,34
7748,7755,0.181,0.163,0
7743,7662,0.181,0.163,0
7733,7610,0.181,0.163,-21
7723,7533,0.181,0.164,-71
7713,7476,0.181,0.166,-93
7703,7481,0.18,0.168,-131
7693,7471,0.18,0.171,-148
7683,7447,0.181,0.174,-186
7673,7493,0.181,0.178,-205
7663,7614,0.18,0.182,-222
7662,7679,0.181,0.187,-251
7672,7778,0.181,0.189,-262
7682,7836,0.181,0.189,-278
7692,7890,0.181,0.189,-283
7702,7944,0.181,0.189,-289
7712,7998,0.181,0.189,-288
7722,8051,0.181,0.189,-285
7732,8104,0.181,0.189,-277
7742,8113,0.181,0.189,-271
7752,8216,0.181,0.189,-255
7762,8225,0.181,0.189,-246
7772,8278,0.181,0.189,-225
7782,8328,0.181,0.189,-215
7792,8377,0.181,0.189,-207
7802,8429,0.181,0.189,-194
7812,8434,0.182,0.189,-188
7822,8490,0.182,0.189,-178
7832,8539,0.182,0.189,-175
7842,8586,0.182,0.189,-171
7852,8632,0.182,0.189,-169
7862,8678,0.182,0.189,-168
7872,8723,0.182,0.189,-163
7882,8769,0.182,0.189,-161
7892,8815,0.182,0.189,-152
7902,8863,0.182,0.189,-146
7912,8911,0.182,0.189,-135
7922,8957,0.182,0.189,-129
7932,8956,0.183,0.189,-123
7942,9003,0.183,0.189,-105
7952,9049,0.183,0.189,-92
7962,9092,0.183,0.189,-55
7972,9096,0.184,0.189,-32
7982,9102,0.184,0.189,0
7992,9104,0.185,0.189,0
8002,9113,0.186,0.189,0
8012,9111,0.187,0.189,30
8022,9133,0.187,0.188,51
8032,9132,0.187,0.187,86
8042,9106,0.187,0.185,97
8052,9061,0.187,0.183,114
8062,9002,0.187,0.181,121
8072,8927,0.187,0.178,129
8082,8836,0.187,0.175,143
8092,8729,0.187,0.172,147
8102,8605,0.187,0.169,152
8112,8513,0.186,0.166,153
8122,8307,0.187,0.163,156
8132,8178,0.186,0.16,158
8126,7976,0.186,0.157,159
8116,7792,0.185,0.154,162
8106,7553,0.185,0.151,165
8096,7338,0.184,0.147,169
8086,7076,0.184,0.144,167
8076,6908,0.182,0.141,156
8066,6679,0.181,0.137,149
8056,6375,0.181,0.135,137
8046,6076,0.181,0.132,92
8036,5844,0.18,0.131,66
8026,5616,0.179,0.13,22
8016,5429,0.177,0.13,5
8006,5281,0.175,0.13,0
7996,5093,0.174,0.13,-6
7986,4920,0.172,0.13,-16
7976,4805,0.17,0.131,-36
7966,4744,0.167,0.131,-47
7956,4735,0.163,0.133,-73
7946,4665,0.161,0.134,-88
7936,4719,0.157,0.136,-123
7926,4770,0.154,0.139,-142
7916,4874,0.151,0.142,-157
7906,5114,0.145,0.145,-192
7896,5255,0.142,0.149,-209
7886,5430,0.14,0.154,-243
7876,5543,0.14,0.159,-255
7866,5796,0.138,0.164,-267
7856,6004,0.138,0.17,-266
7846,6290,0.138,0.175,-261
7836,6559,0.138,0.18,-238
7826,6679,0.141,0.184,-223
7816,6842,0.144,0.188,-190
7806,7127,0.144,0.189,-171
7796,7320,0.144,0.189,-132
7786,7495,0.145,0.189,-110
7776,7709,0.145,0.189,-89
7774,7811,0.148,0.189,-55
7784,7894,0.151,0.189,-41
7794,8148,0.151,0.189,-11
7804,8290,0.152,0.189,0
7814,8417,0.154,0.189,0
7824,8474,0.157,0.189,0
7834,8530,0.16,0.189,0
7844,8621,0.162,0.189,11
7854,8693,0.164,0.189,20
7864,8690,0.167,0.188,46
7874,8675,0.171,0.187,63
7884,8675,0.173,0.186,95
7894,8633,0.175,0.184,107
7904,8559,0.177,0.182,120
7914,8496,0.179,0.179,143
7924,8357,0.181,0.176,155
7934,8312,0.181,0.173,174
7944,8218,0.181,0.169,179
7954,8053,0.182,0.165,188
7958,7911,0.182,0.162,190
7948,7725,0.182,0.158,191
7938,7602,0.181,0.154,189
7928,7393,0.18,0.15,185
7918,7225,0.178,0.147,163
7908,7012,0.177,0.144,148
7898,6687,0.179,0.141,111
7888,6427,0.18,0.139,89
7878,6238,0.179,0.137,64
7868,6168,0.176,0.137,24
7858,6017,0.174,0.136,9
7848,5977,0.171,0.136,0
7838,5888,0.167,0.136,-6
7828,5688,0.167,0.137,-40
7818,5572,0.167,0.138,-57
7808,5508,0.165,0.139,-73
7798,5428,0.164,0.141,-104
7788,5368,0.164,0.143,-123
7778,5303,0.164,0.146,-161
7768,5276,0.164,0.149,-178
7758,5323,0.163,0.153,-210
7748,5459,0.161,0.157,-225
7738,5617,0.158,0.162,-242
7728,5659,0.159,0.167,-273
7718,5768,0.16,0.173,-288
7708,5970,0.16,0.179,-311
7698,6186,0.16,0.185,-320
7688,6398,0.16,0.189,-335
7678,6524,0.16,0.189,-343
7668,6612,0.161,0.189,-351
7658,6632,0.163,0.189,-368
7648,6826,0.162,0.189,-375
7638,6943,0.162,0.189,-386
7628,7024,0.163,0.189,-390
7618,7162,0.163,0.189,-397
7608,7270,0.163,0.189,-402
7598,7194,0.167,0.189,-408
7588,7193,0.17,0.189,-416
7578,7331,0.17,0.189,-418
7568,7435,0.17,0.189,-420
7560,7519,0.17,0.189,-420
7563,7626,0.17,0.189,-423
7573,7735,0.17,0.189,-428
7583,7798,0.171,0.189,-433
7593,7802,0.173,0.189,-442
7603,7837,0.174,0.189,-444
7613,7907,0.175,0.189,-441
7623,8003,0.175,0.189,-441
7633,8085,0.175,0.189,-445
7643,8180,0.175,0.189,-447
7653,8097,0.178,0.189,-447
7663,8045,0.181,0.189,-442
7673,8074,0.183,0.189,-438
7683,8190,0.182,0.189,-427
7693,8202,0.183,0.189,-424
7703,8176,0.184,0.189,-418
7713,8229,0.184,0.189,-414
7723,8226,0.185,0.189,-408
7733,8197,0.187,0.189,-394
7743,8206,0.187,0.189,-386
7753,8279,0.187,0.189,-366
7763,8264,0.187,0.189,-354
7773,8257,0.188,0.189,-313
7783,8280,0.188,0.189,-280
7793,8302,0.188,0.189,-239
7803,8206,0.19,0.189,-159
7813,8157,0.192,0.189,-124
7823,8222,0.191,0.189,-64
7833,8177,0.192,0.189,-38
7843,8228,0.191,0.189,0
7853,8271,0.19,0.189,0
7863,8175,0.192,0.189,0
7873,8151,0.193,0.189,24
7883,8111,0.194,0.189,38
7893,8080,0.194,0.187,74
7903,8073,0.193,0.186,93
7913,8041,0.192,0.184,134
7917,7845,0.194,0.181,156
7907,7715,0.194,0.177,178
7897,7554,0.194,0.173,216
7887,7383,0.193,0.169,231
7877,7177,0.192,0.164,256
7867,6947,0.191,0.159,267
7857,6691,0.19,0.153,284
7847,6371,0.19,0.147,290
7837,6014,0.19,0.142,296
7827,5703,0.189,0.136,306
7817,5405,0.187,0.129,311
7807,5026,0.185,0.123,317
7797,4791,0.181,0.117,320
7787,4538,0.175,0.11,326
7777,4219,0.171,0.104,329
7767,3885,0.166,0.097,332
7757,3622,0.161,0.09,336
7747,3722,0.152,0.084,335
7737,3814,0.143,0.077,327
7727,3909,0.133,0.071,321
7717,3992,0.123,0.064,310
7707,3957,0.115,0.058,306
7700,4135,0.104,0.052,293
7700,4309,0.092,0.047,265
7700,4498,0.079,0.042,249
7700,4713,0.065,0.037,216
7700,4925,0.051,0.033,197
7700,5080,0.039,0.029,151
7700,5442,0.026,0.026,126
7700,5925,0.01,0.024,101
7700,6379,-0.003,0.023,54
7700,6802,-0.014,0.022,35
7699,7150,-0.023,0.021,9
7689,7408,-0.027,0.021,0
7679,7626,-0.029,0.021,0
7682,7811,-0.029,0.021,-4
7692,7967,-0.028,0.022,-15
7702,8119,-0.026,0.022,-35
7712,8221,-0.022,0.023,-44
7722,8462,-0.02,0.024,-70
7732,8883,-0.023,0.026,-84
7742,8981,-0.019,0.027,-106
7752,9195,-0.017,0.03,-114
7762,9453,-0.016,0.032,-120
7772,9616,-0.013,0.035,-138
7782,9780,-0.009,0.037,-148
7792,9957,-0.005,0.041,-170
7802,10187,-0.002,0.044,-179
7812,10402,0.0,0.048,-193
7822,10621,0.003,0.052,-203
7832,10740,0.009,0.056,-214
7842,10814,0.016,0.061,-242
7852,10874,0.023,0.066,-256
7862,10951,0.031,0.071,-280
7872,11024,0.039,0.077,-292
7882,11096,0.046,0.083,-318
7891,11030,0.057,0.089,-330
7893,10852,0.07,0.096,-340
7893,10647,0.084,0.103,-353
7893,10566,0.095,0.11,-358
7893,10364,0.108,0.117,-366
7893,10057,0.123,0.125,-369
7893,9758,0.138,0.132,-374
7893,9261,0.155,0.139,-373
7893,8761,0.173,0.147,-371
