event_bits,evt_cmd_shoot_toggle,evt_cmd_vt03_trigger,evt_fn1_cur,evt_s0_not_down,evt_trigger_cur,evt_vt03_online,fric1_rpm,fric2_rpm,fric_set,high_freq,rc_s0,rc_s1,seq,shoot_mode,tick_ms,trigger_cur,trigger_spd_set,vt03_toe
1048832,0,0,0,1,0,1,9665,-9888,311400.0,1,3,2,92782,1,1855683,0,0.0,0
1048832,0,0,0,1,0,1,9674,-9894,311400.0,1,3,2,92783,1,1855703,0,0.0,0
1048832,0,0,0,1,0,1,9699,-9884,311400.0,1,3,2,92784,1,1855723,0,0.0,0
1048832,0,0,0,1,0,1,9672,-9878,311400.0,1,3,2,92785,1,1855743,0,0.0,0
1048832,0,0,0,1,0,1,9699,-9882,311400.0,1,3,2,92786,1,1855763,0,0.0,0
1048832,0,0,0,1,0,1,9657,-9878,311400.0,1,3,2,92787,1,1855783,0,0.0,0
1048832,0,0,0,1,0,1,9682,-9857,311400.0,1,3,2,92788,1,1855803,0,0.0,0
1048832,0,0,0,1,0,1,9695,-9861,311400.0,1,3,2,92789,1,1855823,0,0.0,0
1048832,0,0,0,1,0,1,9670,-9876,311400.0,1,3,2,92790,1,1855843,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9853,311400.0,1,3,2,92791,1,1855863,0,0.0,0
1048832,0,0,0,1,0,1,9665,-9878,311400.0,1,3,2,92792,1,1855883,0,0.0,0
1048832,0,0,0,1,0,1,9705,-9878,311400.0,1,3,2,92793,1,1855903,0,0.0,0
1048832,0,0,0,1,0,1,9688,-9878,311400.0,1,3,2,92794,1,1855923,0,0.0,0
1048832,0,0,0,1,0,1,9655,-9894,311400.0,1,3,2,92795,1,1855943,0,0.0,0
1048832,0,0,0,1,0,1,9682,-9905,311400.0,1,3,2,92796,1,1855963,0,0.0,0
1048832,0,0,0,1,0,1,9667,-9901,311400.0,1,3,2,92797,1,1855983,0,0.0,0
1048832,0,0,0,1,0,1,9676,-9892,311400.0,1,3,2,92798,1,1856003,0,0.0,0
1048832,0,0,0,1,0,1,9688,-9901,311400.0,1,3,2,92799,1,1856023,0,0.0,0
1048832,0,0,0,1,0,1,9665,-9899,311400.0,1,3,2,92800,1,1856043,0,0.0,0
1048832,0,0,0,1,0,1,9711,-9890,311400.0,1,3,2,92801,1,1856063,0,0.0,0
1048832,0,0,0,1,0,1,9676,-9882,311400.0,1,3,2,92802,1,1856083,0,0.0,0
1048832,0,0,0,1,0,1,9676,-9888,311400.0,1,3,2,92803,1,1856103,0,0.0,0
1048832,0,0,0,1,0,1,9682,-9869,311400.0,1,3,2,92804,1,1856123,0,0.0,0
1048832,0,0,0,1,0,1,9663,-9863,311400.0,1,3,2,92805,1,1856143,0,0.0,0
1048832,0,0,0,1,0,1,9703,-9876,311400.0,1,3,2,92806,1,1856163,0,0.0,0
1048832,0,0,0,1,0,1,9667,-9848,311400.0,1,3,2,92807,1,1856183,0,0.0,0
1048832,0,0,0,1,0,1,9688,-9861,311400.0,1,3,2,92808,1,1856203,0,0.0,0
1048832,0,0,0,1,0,1,9678,-9878,311400.0,1,3,2,92809,1,1856223,0,0.0,0
1048832,0,0,0,1,0,1,9674,-9869,311400.0,1,3,2,92810,1,1856243,0,0.0,0
1048832,0,0,0,1,0,1,9705,-9863,311400.0,1,3,2,92811,1,1856263,0,0.0,0
1048832,0,0,0,1,0,1,9653,-9892,311400.0,1,3,2,92812,1,1856283,0,0.0,0
1048832,0,0,0,1,0,1,9674,-9890,311400.0,1,3,2,92813,1,1856303,0,0.0,0
1048832,0,0,0,1,0,1,9695,-9888,311400.0,1,3,2,92814,1,1856323,0,0.0,0
1048832,0,0,0,1,0,1,9667,-9897,311400.0,1,3,2,92815,1,1856343,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9905,311400.0,1,3,2,92816,1,1856363,0,0.0,0
1048832,0,0,0,1,0,1,9667,-9899,311400.0,1,3,2,92817,1,1856383,0,0.0,0
1048832,0,0,0,1,0,1,9697,-9890,311400.0,1,3,2,92818,1,1856403,0,0.0,0
1048832,0,0,0,1,0,1,9697,-9897,311400.0,1,3,2,92819,1,1856423,0,0.0,0
1048832,0,0,0,1,0,1,9653,-9890,311400.0,1,3,2,92820,1,1856443,0,0.0,0
1048832,0,0,0,1,0,1,9686,-9888,311400.0,1,3,2,92821,1,1856463,0,0.0,0
1048832,0,0,0,1,0,1,9663,-9878,311400.0,1,3,2,92822,1,1856483,0,0.0,0
1048832,0,0,0,1,0,1,9699,-9884,311400.0,1,3,2,92823,1,1856503,0,0.0,0
1048832,0,0,0,1,0,1,9682,-9853,311400.0,1,3,2,92824,1,1856523,0,0.0,0
1048832,0,0,0,1,0,1,9659,-9853,311400.0,1,3,2,92825,1,1856543,0,0.0,0
1048832,0,0,0,1,0,1,9693,-9863,311400.0,1,3,2,92826,1,1856563,0,0.0,0
1048832,0,0,0,1,0,1,9665,-9850,311400.0,1,3,2,92827,1,1856583,0,0.0,0
1048832,0,0,0,1,0,1,9672,-9865,311400.0,1,3,2,92828,1,1856603,0,0.0,0
1048832,0,0,0,1,0,1,9682,-9878,311400.0,1,3,2,92829,1,1856623,0,0.0,0
1048832,0,0,0,1,0,1,9667,-9871,311400.0,1,3,2,92830,1,1856643,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9869,311400.0,1,3,2,92831,1,1856663,0,0.0,0
1048832,0,0,0,1,0,1,9676,-9901,311400.0,1,3,2,92832,1,1856683,0,0.0,0
1048832,0,0,0,1,0,1,9686,-9903,311400.0,1,3,2,92833,1,1856703,0,0.0,0
1048832,0,0,0,1,0,1,9688,-9901,311400.0,1,3,2,92834,1,1856723,0,0.0,0
1048832,0,0,0,1,0,1,9670,-9894,311400.0,1,3,2,92835,1,1856743,0,0.0,0
1048832,0,0,0,1,0,1,9709,-9899,311400.0,1,3,2,92836,1,1856763,0,0.0,0
1048832,0,0,0,1,0,1,9661,-9892,311400.0,1,3,2,92837,1,1856783,0,0.0,0
1048832,0,0,0,1,0,1,9678,-9888,311400.0,1,3,2,92838,1,1856803,0,0.0,0
1048832,0,0,0,1,0,1,9690,-9894,311400.0,1,3,2,92839,1,1856823,0,0.0,0
1048832,0,0,0,1,0,1,9676,-9888,311400.0,1,3,2,92840,1,1856843,0,0.0,0
1048832,0,0,0,1,0,1,9699,-9869,311400.0,1,3,2,92841,1,1856863,0,0.0,0
1048832,0,0,0,1,0,1,9653,-9869,311400.0,1,3,2,92842,1,1856883,0,0.0,0
1048832,0,0,0,1,0,1,9682,-9865,311400.0,1,3,2,92843,1,1856903,0,0.0,0
1048832,0,0,0,1,0,1,9688,-9842,311400.0,1,3,2,92844,1,1856923,0,0.0,0
1048832,0,0,0,1,0,1,9651,-9853,311400.0,1,3,2,92845,1,1856943,0,0.0,0
