evt_dial_neg,evt_dial_pos,evt_s0_not_down,evt_vt03_online,fric1_rpm,fric2_rpm,fric_set,rc_s0,rc_s1,seq,tick_ms,trigger_cur,trigger_spd_set,vt03_toe
0,0,1,1,0,0,0.0,3,2,161586,3231763,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161587,3231783,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161588,3231803,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161589,3231823,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161590,3231843,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161591,3231863,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161592,3231883,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161593,3231903,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161594,3231923,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161595,3231943,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161596,3231963,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161597,3231983,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161598,3232003,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161599,3232023,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161600,3232043,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161601,3232063,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161602,3232083,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161603,3232103,0,0.0,0
0,0,1,1,0,-7,0.0,3,2,161604,3232123,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161605,3232143,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161606,3232163,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161607,3232183,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161608,3232203,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161609,3232223,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161610,3232243,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161611,3232263,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161612,3232283,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161613,3232303,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161614,3232323,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161615,3232343,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161616,3232363,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161617,3232383,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161618,3232403,0,0.0,0
0,0,1,1,0,-7,0.0,3,2,161619,3232423,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161620,3232443,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161621,3232463,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161622,3232483,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161623,3232503,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161624,3232523,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161625,3232543,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161626,3232563,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161627,3232583,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161628,3232603,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161629,3232623,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161630,3232643,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161631,3232663,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161632,3232683,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161633,3232703,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161634,3232723,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161635,3232743,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161636,3232763,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161637,3232783,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161638,3232803,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161639,3232823,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161640,3232843,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161641,3232863,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161642,3232883,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161643,3232903,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161644,3232923,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161645,3232943,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161646,3232963,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161647,3232983,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161648,3233003,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161649,3233023,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161650,3233043,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161651,3233063,0,0.0,0
0,0,1,1,0,-7,0.0,3,2,161652,3233083,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161653,3233103,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161654,3233123,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161655,3233143,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161656,3233163,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161657,3233183,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161658,3233203,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161659,3233223,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161660,3233243,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161661,3233263,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161662,3233283,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161663,3233303,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161664,3233323,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161665,3233343,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161666,3233363,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161667,3233383,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161668,3233403,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161669,3233423,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161670,3233443,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161671,3233463,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161672,3233483,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161673,3233503,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161674,3233523,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161675,3233543,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161676,3233563,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161677,3233583,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161678,3233603,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161679,3233623,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161680,3233643,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161681,3233663,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161682,3233683,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161683,3233703,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161684,3233723,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161685,3233743,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161686,3233763,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161687,3233783,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161688,3233803,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161689,3233823,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161690,3233843,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161691,3233863,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161692,3233883,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161693,3233903,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161694,3233923,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161695,3233943,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161696,3233963,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161697,3233983,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161698,3234003,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161699,3234023,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161700,3234043,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161701,3234063,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161702,3234083,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161703,3234103,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161704,3234123,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161705,3234143,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161706,3234163,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161707,3234183,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161708,3234203,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161709,3234223,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161710,3234243,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161711,3234263,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161712,3234283,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161713,3234303,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161714,3234323,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161715,3234343,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161716,3234363,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161717,3234383,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161718,3234403,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161719,3234423,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161720,3234443,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161721,3234463,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161722,3234483,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161723,3234503,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161724,3234523,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161725,3234543,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161726,3234563,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161727,3234583,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161728,3234603,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161729,3234623,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161730,3234643,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161731,3234663,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161732,3234683,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161733,3234703,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161734,3234723,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161735,3234743,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161736,3234763,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161737,3234783,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161738,3234803,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161739,3234823,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161740,3234843,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161741,3234863,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161742,3234883,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161743,3234903,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161744,3234923,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161745,3234943,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161746,3234963,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161747,3234983,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161748,3235003,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161749,3235023,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161750,3235043,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161751,3235063,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161752,3235083,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161753,3235103,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161754,3235123,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161755,3235143,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161756,3235163,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161757,3235183,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161758,3235203,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161759,3235223,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161760,3235243,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161761,3235263,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161762,3235283,0,0.0,0
